#{"t_start": 1762623701.537952, "env_id": "LunarLander-v3"}
r,l,t
-56.13933,218,320.325666
189.373039,395,320.709303
-68.707986,142,320.802102
156.294152,387,321.060054
200.929948,720,321.545812
-82.866993,194,321.673746
117.270656,446,322.02788
132.607308,391,322.408201
-67.782865,244,322.567495
-53.320908,463,322.86761
-51.160294,265,323.040673
-62.759178,210,323.178641
176.090369,299,323.377322
-81.650821,315,323.655763
74.369846,1000,324.424977
-56.289991,286,324.621609
148.490404,370,324.872468
-95.902179,167,324.990235
-74.615816,192,325.227482
231.027668,319,325.448402
194.558013,343,325.678508
228.943823,295,325.867915
124.561663,472,326.180361
-94.975824,149,326.275114
-82.485994,246,326.49669
192.534622,327,326.834635
243.217691,486,327.16332
-80.975078,272,327.343298
-100.762469,262,327.516886
209.306948,340,327.743797
-77.942794,165,327.85834
-66.306529,263,328.06231
-105.18384,335,328.38479
-104.136487,712,328.868315
-43.982353,235,329.029085
-76.55926,240,329.188506
-83.70096,179,329.307501
158.40595,346,329.703487
198.591695,384,329.964461
199.306068,384,330.219737
-79.01645,154,330.322839
188.65816,386,330.584115
-109.223821,200,330.717678
-69.618427,161,330.830125
-87.933761,184,330.967714
-71.290071,317,331.278374
-70.424488,233,331.436946
-54.72866,430,331.725282
-92.241742,311,331.934101
188.365882,589,332.364611
-92.280071,359,332.749818
-64.641555,150,332.855434
-108.003316,1000,333.534217
186.657291,422,333.82028
193.109316,400,334.222114
184.4294,291,334.422384
-80.51792,138,334.514083
-109.217167,542,334.878627
138.237098,692,335.335553
-74.565087,311,335.70317
-86.029397,237,335.86944
59.951906,1000,336.54016
-114.302221,359,336.790564
189.72731,414,337.209713
-144.312012,698,337.681678
-67.772754,282,337.866694
203.342777,407,338.14043
-2.627692,279,338.329828
-130.267978,474,338.810144
176.476122,391,339.074675
196.149751,361,339.315598
-123.344287,415,339.587371
-64.122492,177,339.702005
154.818509,326,339.953861
-67.013017,212,340.224785
-29.838455,189,340.353349
173.162961,348,340.580327
-143.761687,329,340.800451
255.385612,288,340.986867
-75.661539,157,341.089469
-56.901615,213,341.232333
241.964898,266,341.479848
228.660001,309,341.788484
-83.332936,211,341.931122
-32.532874,139,342.022167
202.232984,314,342.237648
245.943557,322,342.447195
-94.561998,218,342.586603
-28.840674,256,342.748939
190.404035,416,343.192528
-21.636394,179,343.312897
177.659378,347,343.536546
-53.807199,214,343.678543
-63.992115,217,343.81823
206.695571,309,344.020036
221.848912,286,344.220981
162.592155,380,344.496111
191.498173,301,344.803877
-93.710331,167,344.917533
270.039226,269,345.096181
209.882695,258,345.264009
225.653277,286,345.453941
-66.577146,205,345.584398
-63.718621,220,345.728034
-43.689884,207,345.928372
-53.788663,199,346.164632
215.95227,296,346.361315
-22.040407,186,346.481145
254.693425,262,346.65445
-30.925818,203,346.788178
-70.21468,258,346.953553
-37.86171,192,347.079351
-64.184348,203,347.211294
155.902187,340,347.462876
110.051758,1000,348.230658
200.158412,397,348.49469
-20.269607,241,348.649685
-84.812117,152,348.814112
-66.026545,220,349.063011
-29.600641,155,349.16649
189.205184,366,349.40093
-51.52103,182,349.518964
165.358617,297,349.715893
-106.586751,148,349.812816
-76.490413,148,349.911639
-92.59128,151,350.006628
-20.678938,151,350.108816
274.285185,285,350.316711
-36.824589,218,350.567937
-24.194018,138,350.662827
-56.054319,106,350.732723
188.087275,308,350.938889
-57.097882,134,351.027976
-127.229504,187,351.152301
-42.184006,154,351.250298
-52.091499,112,351.325732
-45.510164,189,351.447078
181.006212,288,351.660752
193.937017,273,351.997562
-59.562173,255,352.174713
-44.658092,171,352.28945
-49.375289,119,352.367935
-50.226477,130,352.45168
-83.455028,150,352.554113
254.848033,245,352.713391
-43.050602,124,352.79357
-34.130405,168,352.90401
-55.398235,155,353.005842
-22.904424,153,353.107373
-82.033043,210,353.263585
12.774275,168,353.482801
9.150361,191,353.612154
-23.191082,188,353.739096
-89.114183,143,353.830673
-76.638705,218,353.972556
-15.175956,132,354.059593
182.585986,270,354.243249
-64.347196,308,354.488053
-94.829524,180,354.668359
-41.074567,142,354.81777
-58.285176,235,355.094192
-26.723138,178,355.216307
227.305434,263,355.399495
-62.112488,157,355.503915
-74.511238,317,355.717511
-58.082925,137,355.810632
-26.832135,149,355.910062
252.458684,278,356.097234
-31.891092,173,356.22226
22.617936,171,356.350256
-50.238755,128,356.543072
31.205775,149,356.642719
-53.677317,123,356.725698
-50.641953,239,356.888789
-15.054478,173,357.004947
140.434029,416,357.291206
17.911251,175,357.405702
-52.730788,225,357.558583
241.277035,259,357.795111
-115.293362,135,357.890788
-57.593062,121,358.074859
-32.840526,163,358.190172
220.87468,320,358.405497
263.772279,279,358.588638
217.374072,261,358.768965
-43.150779,114,358.844209
-37.894835,131,358.936936
-39.590845,126,359.021212
-48.18715,177,359.140764
275.491914,287,359.349189
-66.113509,160,359.558694
-79.088055,186,359.690666
-104.379606,303,359.890903
252.388574,254,360.056574
-60.001152,121,360.133822
-40.190681,135,360.225199
-19.840624,200,360.35954
-29.622119,212,360.499951
-49.244119,106,360.570501
4.537379,104,360.637604
15.209579,181,360.822845
221.799284,311,361.144416
48.563272,170,361.25489
-40.717636,230,361.410116
26.765384,176,361.529333
-77.019363,146,361.622321
225.083217,238,361.783722
-49.604873,199,361.915319
-65.049073,188,362.039007
225.96416,230,362.217612
173.485534,336,362.59792
-53.124323,159,362.710328
-18.648228,200,362.841582
8.737144,163,362.959327
-2.28248,162,363.070037
-52.629523,149,363.165719
138.374527,1000,363.885788
3.824883,152,364.082163
-43.085864,134,364.175201
-33.073963,143,364.271469
245.136595,222,364.427683
-20.451624,156,364.545489
-13.90429,172,364.660963
224.039148,253,364.833202
237.431788,247,365.003227
259.799391,243,365.168689
0.565837,109,365.305566
39.311338,174,365.433221
-41.210484,155,365.629015
244.474477,468,365.954556
243.450998,222,366.103543
-5.468605,105,366.172955
6.137075,149,366.270276
220.350545,263,366.448038
3.429156,143,366.546483
186.589045,261,366.739319
179.61518,251,366.941969
-0.997427,180,367.17438
242.662449,276,367.367708
-25.921826,93,367.431368
214.237974,273,367.612801
-22.11421,123,367.695818
-6.515904,132,367.780836
272.979252,221,367.926988
252.042616,713,368.581277
-18.722669,129,368.670825
-53.197111,182,368.792713
-27.367956,112,368.865987
-57.306113,127,368.951177
17.243266,139,369.040862
46.416906,144,369.140878
4.401684,135,369.226938
259.847354,240,369.389574
-26.184908,122,369.470759
0.543909,125,369.557283
179.241683,278,369.74203
13.564363,130,369.838417
-40.005687,120,369.927646
-63.366025,126,370.106003
-22.692179,140,370.20239
-69.967252,178,370.320869
-45.584069,132,370.417413
-36.862555,101,370.49067
-35.466853,117,370.575063
-26.995184,133,370.666814
-67.589332,145,370.764863
222.863328,255,370.939059
-10.154108,121,371.021051
33.873997,131,371.105981
-14.524153,124,371.187285
-72.400318,156,371.357056
-37.760212,107,371.438451
-8.125002,112,371.612046
28.660009,132,371.702417
-44.800761,118,371.778697
-10.025982,121,371.856852
-23.21797,99,371.921932
-15.361657,163,372.030232
-33.412507,132,372.116854
-26.347417,117,372.194384
-27.730795,131,372.279483
49.61785,118,372.352001
-1.695746,121,372.433203
-32.907759,113,372.506494
14.877848,137,372.596159
-36.164833,103,372.664616
-30.351793,157,372.774807
6.745904,121,372.865986
-4.166727,137,372.966154
-31.875687,148,373.159114
-39.332424,103,373.226742
179.790515,261,373.400716
-36.20612,137,373.486249
-13.171806,136,373.576054
-65.762565,140,373.670138
-24.582879,125,373.750809
-33.203928,118,373.825173
-64.784525,159,373.925126
56.506285,110,373.998933
9.067077,97,374.067054
-23.889343,124,374.148533
-76.539125,144,374.296141
-23.399614,124,374.397829
-16.739205,90,374.567112
-38.401704,103,374.635189
-44.982749,119,374.72744
-24.841676,101,374.797124
8.135279,115,374.876837
20.024057,113,374.951511
-32.21317,98,375.021128
-24.201906,99,375.08652
-24.746626,117,375.167888
-80.293286,149,375.268814
-32.27167,118,375.348424
-52.062536,121,375.429024
-85.311867,170,375.546035
-18.073695,103,375.615058
208.634986,260,375.856903
2.492681,130,376.05347
-11.588743,105,376.121938
-62.781514,147,376.219886
23.113557,127,376.303392
-20.626143,126,376.391679
45.749733,145,376.48849
-27.519089,98,376.555342
-24.131643,142,376.65116
-23.452956,106,376.718696
31.835573,115,376.79664
-46.148326,139,376.886443
189.177882,203,377.027076
-16.449693,101,377.093079
-22.558222,95,377.158992
-88.143924,125,377.24685
-57.427545,165,377.368302
-31.347634,137,377.562095
-17.825922,142,377.654957
35.430459,137,377.745885
-57.359819,104,377.814165
-38.65054,128,377.901948
35.536191,117,377.977696
-13.773229,124,378.058233
-73.859838,141,378.151373
-71.54727,167,378.264302
-27.40588,132,378.351845
-38.686463,128,378.435102
59.958647,149,378.539272
-16.410694,114,378.616224
-31.887407,124,378.717992
-29.089721,105,378.836119
-68.172288,149,379.037456
27.718138,137,379.132903
-8.03625,117,379.214123
8.244048,127,379.29614
48.835816,114,379.372011
-30.42689,139,379.466935
-64.549886,110,379.541557
38.957785,120,379.621873
-40.652167,112,379.695616
-30.301016,132,379.784791
-61.264596,104,379.850198
-57.650958,114,379.927515
-52.541189,152,380.025338
19.351257,112,380.100702
-40.201743,114,380.177519
-48.552746,116,380.264871
45.038557,140,380.371722
-28.893596,128,380.56322
10.093514,121,380.647303
-39.947846,102,380.716528
18.849455,112,380.792852
-22.598011,93,380.852781
202.723269,277,381.041745
-30.969257,123,381.123321
-20.843151,113,381.203212
31.839696,114,381.282434
56.364041,106,381.352581
-19.871292,128,381.436848
-50.017205,101,381.504981
-3.634125,125,381.594694
-70.038677,162,381.759753
-53.572072,142,381.866891
-56.033358,129,382.049376
-62.931295,131,382.14677
-48.511246,107,382.219252
-76.328824,137,382.313334
-9.665978,90,382.374555
-71.645541,147,382.475084
-68.365669,142,382.572317
-44.552167,106,382.641507
-76.730456,133,382.735289
62.840949,112,382.809293
-93.124677,144,382.908284
37.173855,125,382.992571
-74.836814,124,383.077516
28.008792,140,383.174911
-12.234609,116,383.266704
-54.987372,167,383.398804
24.394953,121,383.579905
-49.947041,140,383.676889
21.970809,111,383.755006
-35.395655,127,383.839776
-83.340694,145,383.942822
41.452519,110,384.021919
-55.560342,121,384.101447
23.838174,118,384.184439
-90.659936,134,384.275606
11.289594,121,384.356823
-90.777723,131,384.443106
-61.633244,109,384.52954
-2.18627,143,384.631812
57.327256,107,384.733025
39.692389,135,384.87424
-67.043052,112,385.048572
1.995281,114,385.135845
-25.527933,139,385.233706
235.294005,402,385.512876
36.12965,141,385.606226
50.933545,113,385.683188
-81.363017,136,385.775064
-75.347558,158,385.878592
12.223728,130,385.964744
21.559666,114,386.041245
-70.114422,157,386.147143
-28.11171,144,386.247876
22.905489,143,386.355382
27.171354,132,386.455995
-43.027742,96,386.615674
-20.745203,106,386.69293
-34.291464,126,386.791263
-4.216875,97,386.863308
-42.088731,108,386.938592
14.787521,169,387.065504
-54.129328,112,387.147288
-90.040968,181,387.269173
-32.552065,85,387.326532
-44.623288,138,387.418983
-53.555988,115,387.493001
-21.545731,109,387.569791
49.775292,114,387.643459
-4.126561,123,387.738336
12.044474,118,387.87402
34.059827,117,387.96795
-19.207976,116,388.144862
-23.503045,108,388.221124
9.112861,115,388.297963
-81.580993,157,388.402849
35.291329,119,388.481218
-67.609686,152,388.587116
-20.451021,123,388.669469
-49.439422,130,388.754422
-48.636355,116,388.830796
-2.044457,141,388.922896
-46.184748,120,389.004011
3.504745,119,389.085531
-65.051359,144,389.183297
1.830117,122,389.260675
-69.376329,150,389.370476
-15.402599,119,389.460626
-64.414546,152,389.663306
212.630917,248,389.839449
15.90768,138,389.93407
34.186519,111,390.003866
52.302095,104,390.07696
0.737457,105,390.147126
-69.961534,136,390.238595
54.692582,109,390.310747
-51.306659,106,390.380341
47.099098,106,390.454765
47.923531,141,390.547349
13.774317,134,390.642118
-35.849559,117,390.719957
54.508592,118,390.842236
-27.740622,137,390.955044
-35.499145,97,391.121538
-32.787585,122,391.208663
-34.562568,101,391.279296
-36.966547,109,391.349477
-59.865119,141,391.443113
-36.021193,108,391.516639
-80.950936,177,391.636984
-26.072862,76,391.690226
-64.401199,135,391.77956
-69.425482,135,391.868138
21.194938,131,391.955354
46.425214,136,392.045256
-30.878443,136,392.133618
-10.528417,115,392.212691
-21.94001,123,392.297445
34.529269,104,392.375129
-43.747455,98,392.45349
-57.750165,97,392.624466
-14.106493,126,392.708944
-30.456805,131,392.800689
-20.594469,76,392.85065
-35.278332,75,392.9016
-11.540709,91,392.965972
5.349555,112,393.044928
-43.442807,119,393.123696
-16.624137,99,393.189325
-46.731757,119,393.267198
-13.289643,80,393.318893
-42.012541,110,393.394014
-8.139901,93,393.454928
-30.987823,97,393.518792
-74.678207,133,393.609577
-6.721224,98,393.672655
-21.723466,85,393.729184
-45.063015,101,393.835516
-58.937649,107,393.933173
-28.326054,78,393.988361
31.73922,115,394.155462
-15.976604,115,394.237494
17.441251,89,394.298509
-25.739444,118,394.376008
39.545208,120,394.453739
-49.05036,122,394.533751
24.240079,93,394.597342
-0.39537,86,394.653575
37.077228,123,394.746196
-23.856374,81,394.803665
-10.24912,83,394.86083
-10.846124,103,394.927745
-30.760472,87,394.987058
-75.18061,116,395.071537
-21.400788,96,395.134347
31.80046,85,395.193969
-42.122065,105,395.270604
43.57655,89,395.343154
-43.313027,103,395.421391
-16.80849,84,395.558674
-0.741951,106,395.645791
50.140194,99,395.715807
-70.111037,120,395.794821
-54.533134,122,395.875054
-28.379426,127,395.957155
-35.643968,83,396.013727
21.813887,109,396.082128
-64.043106,134,396.171363
54.461401,139,396.263256
-3.444977,115,396.339114
7.924558,103,396.406372
-19.393135,132,396.496964
-80.372053,162,396.602877
-3.421886,130,396.689189
-32.073732,185,396.875711
-18.699859,150,396.997123
-34.312143,139,397.186076
12.421688,136,397.282741
-43.396884,111,397.352555
-67.631605,101,397.424299
-34.529616,103,397.491502
-15.082402,91,397.555405
-46.176745,104,397.623129
-58.64139,120,397.702735
-68.615404,95,397.769147
-88.604668,100,397.834381
-94.704271,116,397.908513
-10.981883,121,397.988143
19.332001,117,398.066572
56.192555,92,398.12542
33.032873,89,398.186829
-39.78633,85,398.243209
-29.441464,87,398.306257
-28.125837,177,398.436751
-16.165502,113,398.60835
-25.974558,93,398.667863
46.550421,97,398.732092
-20.916702,117,398.80851
-2.425199,85,398.864218
-37.055897,114,398.940685
-19.968684,70,398.988487
-36.639786,119,399.068338
36.154289,102,399.137549
-1.469853,109,399.212163
-44.535267,98,399.27649
-39.244303,89,399.336383
-77.688527,103,399.410877
-19.969009,98,399.476913
-35.24787,99,399.542501
-56.575968,111,399.617144
7.742455,98,399.68332
-2.641282,125,399.822318
-4.160052,128,399.925129
-7.158295,112,400.116893
-20.979316,72,400.181589
17.888432,119,400.265756
-4.9985,140,400.358718
-33.815959,65,400.399971
23.088472,118,400.480248
-9.208848,86,400.535366
-41.384664,106,400.605571
25.774122,100,400.674996
33.409876,95,400.738188
-8.561141,110,400.813258
-17.264376,103,400.88421
-4.731501,114,400.962336
27.807055,104,401.029741
-25.767151,147,401.127133
-7.289029,105,401.197894
-62.369218,112,401.333938
-0.227082,126,401.443778
-32.128278,114,401.618428
-13.26263,110,401.692329
-27.470705,131,401.784561
33.067305,106,401.852974
36.636517,126,401.941805
-33.206287,128,402.024535
-26.305484,119,402.104321
24.329621,122,402.189687
18.1924,87,402.246934
27.37048,105,402.3203
-57.769791,130,402.406928
39.340057,138,402.49896
12.663656,122,402.579944
-1.337782,107,402.650802
-86.291017,142,402.746927
-5.534195,123,402.841567
18.886337,140,402.94717
-20.8447,142,403.146742
10.038962,124,403.232356
57.83918,111,403.309726
35.577754,105,403.382035
-7.207812,99,403.450246
-24.517089,106,403.521807
-60.761346,156,403.62902
-34.019748,99,403.695934
-13.162835,114,403.774359
-60.676886,147,403.875535
45.241946,100,403.942209
14.894755,119,404.026192
4.190753,108,404.097275
-30.652559,120,404.180739
-17.52365,99,404.253121
2.012168,116,404.391797
-30.276541,96,404.465524
-18.665716,96,404.631468
-15.998148,85,404.688123
-21.700842,102,404.757897
-65.385473,146,404.859308
-33.85034,102,404.930299
-45.28516,157,405.035987
-42.420866,100,405.103287
223.783195,259,405.29486
-26.268164,131,405.384
187.255915,242,405.548129
11.936869,113,405.6218
13.837906,126,405.709318
-25.01613,96,405.775693
-6.548935,117,405.867686
3.077491,112,405.956481
23.909545,93,406.118497
-37.061417,137,406.210989
5.031074,111,406.285632
44.73645,131,406.373453
-11.494076,86,406.429514
20.579944,135,406.519269
5.895448,83,406.575325
11.257936,125,406.657464
-9.842241,133,406.746448
-40.795369,130,406.83073
5.056744,108,406.901749
-32.342428,83,406.956819
-37.917864,96,407.021683
21.335184,92,407.078437
16.671418,116,407.156217
-29.008846,78,407.210149
-33.07993,97,407.275909
59.640413,100,407.39284
51.140536,95,407.467991
-25.710905,114,407.648724
2.662949,123,407.731295
-31.550619,96,407.796065
-50.440135,168,407.906467
44.757283,133,407.991314
-29.990087,124,408.070749
-12.367621,103,408.14257
-71.468332,114,408.216392
-7.805489,131,408.303129
21.113125,115,408.378963
-43.470899,98,408.441523
-36.694233,99,408.508618
-24.535897,122,408.590487
-1.074789,157,408.693572
-30.941738,114,408.774688
20.03941,136,408.879283
-91.388005,123,408.974127
-28.132153,118,409.147746
43.3226,136,409.241419
-15.692103,120,409.32413
-54.143057,165,409.445886
17.977184,111,409.524789
17.892804,124,409.614225
-4.103021,119,409.696404
15.4632,105,409.767074
23.698102,109,409.839595
42.455217,107,409.911399
-26.64816,99,409.977376
39.329711,133,410.065016
205.608194,231,410.232259
-6.033163,118,410.364214
-7.590165,105,410.442923
-14.289793,98,410.60664
50.37311,105,410.680749
-8.921561,94,410.747093
14.470354,113,410.820982
-4.858189,132,410.912859
18.112438,129,411.002175
47.271062,107,411.071952
-31.517469,141,411.165893
-35.268477,72,411.216602
-1.204503,122,411.300628
-39.718723,102,411.366675
206.930319,270,411.549566
-18.661265,93,411.61378
19.457621,125,411.696593
-6.086127,132,411.789584
29.031092,115,411.877372
25.79489,110,411.962857
-78.894855,151,412.16641
-44.002875,127,412.252346
41.586525,107,412.321978
-30.427181,132,412.411485
-114.211612,119,412.489126
-29.228842,127,412.572011
-45.563063,102,412.63909
48.330224,136,412.730088
200.100495,257,412.902127
-18.665476,123,412.983581
-65.109293,113,413.058933
-26.559745,96,413.12016
-9.317364,111,413.196829
-7.202163,123,413.289528
-32.071246,102,413.400106
-33.481748,102,413.480166
-25.359635,111,413.657746
-19.536576,115,413.740651
31.929339,108,413.809822
-33.060405,98,413.872205
-17.632165,107,413.942283
36.530868,116,414.019332
-22.152511,147,414.116507
-9.053157,139,414.210713
-14.166101,156,414.313806
0.893156,137,414.404739
-21.637484,130,414.493881
16.984129,135,414.579197
15.430655,125,414.665708
38.663947,100,414.732918
-1.265925,112,414.816719
-26.16703,120,414.905047
13.489283,133,415.100281
-47.568016,123,415.187096
-64.676506,146,415.282609
48.543222,114,415.371644
45.781229,148,415.467839
-6.522832,119,415.546838
-5.593216,119,415.628603
-37.154914,122,415.710689
219.51187,243,415.876446
-49.953437,138,415.963089
49.359238,112,416.039757
22.457565,131,416.129456
198.636558,250,416.365388
-31.779561,104,416.443614
0.733806,142,416.63387
-52.407513,141,416.729823
223.910139,404,417.004323
-29.992835,111,417.074298
25.677008,113,417.14766
12.895799,144,417.243858
-29.891396,126,417.324769
55.233119,109,417.397883
30.689963,111,417.468662
69.967316,112,417.546703
40.515915,109,417.616087
7.782334,119,417.696006
226.725515,213,417.857396
20.122234,113,417.946217
252.797366,238,418.199314
240.210294,236,418.353157
-33.968581,106,418.425723
182.298635,258,418.599732
-4.936233,122,418.681038
-36.23073,145,418.774944
-12.801904,131,418.861284
-33.122234,120,418.939898
41.147922,122,419.022918
-61.788078,141,419.116046
-67.790936,146,419.238173
-75.964026,146,419.379338
13.868463,131,419.567247
48.993334,125,419.648546
230.21817,519,419.997549
-51.918392,149,420.094128
24.935271,150,420.196464
-25.974678,143,420.289678
-95.021143,139,420.379051
-14.081911,132,420.46461
-33.241865,141,420.555439
20.5405,139,420.646557
-48.437951,179,420.777214
-84.570409,134,420.871363
-31.173718,132,421.055537
-48.083052,152,421.157563
-29.832292,153,421.258192
-53.331881,118,421.336094
209.31105,263,421.507354
-25.873279,113,421.581034
-75.091739,160,421.686181
-13.307524,162,421.789193
-102.336338,182,421.903349
-74.379009,163,422.009457
-120.05999,188,422.136967
-100.113655,171,422.304204
252.312527,231,422.55825
-66.419415,138,422.645294
-67.452669,153,422.74051
231.419932,238,422.897253
-78.934939,219,423.057527
-84.225987,193,423.188249
-77.129373,222,423.340555
-53.540127,185,423.492061
195.259003,232,423.663861
-76.921096,155,423.777523
-93.58131,247,424.049734
-81.14681,164,424.159224
-52.740199,143,424.253868
-111.708566,207,424.389371
-50.319155,145,424.487928
40.291727,184,424.611219
186.290364,428,424.898687
-12.790312,177,425.01867
221.561668,234,425.236618
165.036137,345,425.600223
-83.214055,138,425.694496
228.1062,385,425.955647
-95.429993,334,426.181888
-56.456127,170,426.294084
209.407956,354,426.543037
224.147198,308,426.837115
-50.680581,277,427.136313
-87.558013,211,427.294732
-97.606338,158,427.404018
117.906426,313,427.616735
-58.663421,147,427.718781
-112.479652,425,428.004908
-66.233604,227,428.155508
-75.878024,328,428.411722
214.425583,278,428.691655
180.483724,306,428.896229
-48.727944,179,429.015007
-31.586554,213,429.159563
154.98144,307,429.369595
193.695341,405,429.642779
-132.644457,166,429.814678
-77.77113,183,430.044244
-42.469377,152,430.140554
159.96299,285,430.339519
-12.839089,284,430.5262
-53.081475,206,430.662687
-79.676317,171,430.776922
166.87353,499,431.111987
-103.736202,204,431.267496
209.831875,347,431.622142
-28.734244,217,431.771198
-105.683759,129,431.853943
-96.970969,287,432.049075
164.409422,348,432.28749
-89.003561,151,432.391202
-95.224091,299,432.591558
222.392093,373,432.911099
-76.28971,203,433.141982
-63.768873,227,433.30055
-95.177398,223,433.45
-77.124746,222,433.601958
-91.399043,204,433.739993
-86.403464,189,433.865033
-84.140766,177,433.984331
189.672113,306,434.194225
-91.478131,271,434.403206
213.904359,387,434.767595
-87.148374,204,434.906319
-87.386294,165,435.01732
-89.430194,201,435.154001
-114.774838,271,435.336422
-97.342869,134,435.423629
-117.760773,447,435.77775
-74.994884,380,436.15956
-52.312002,348,436.392812
-90.995397,225,436.541661
-101.691491,225,436.695415
-80.594258,174,436.809922
-81.279758,134,436.899502
194.380949,492,437.244901
-196.028179,799,437.907989
-122.36686,445,438.207474
-67.646518,162,438.314466
-85.194195,169,438.424072
204.069494,334,438.653217
-98.306547,218,438.860127
-93.525054,165,439.073747
-98.975802,153,439.181301
-88.070965,144,439.278095
-98.959017,186,439.402878
-82.407382,167,439.51552
-84.365155,182,439.635263
231.667854,358,439.867633
82.993669,1000,440.664968
-128.578423,296,440.862241
-51.072128,214,441.004483
-66.946078,311,441.209759
-77.139295,171,441.318602
-92.874599,131,441.404424
-61.073369,158,441.507754
-80.354755,145,441.601607
-79.591194,291,441.866701
-74.723643,145,442.056565
-49.546526,206,442.193383
-91.881329,280,442.380553
204.401404,570,442.762456
-85.782181,359,442.998144
219.470204,325,443.225264
143.905838,313,443.550976
263.47681,333,443.769701
155.32209,348,444.002494
-126.624198,259,444.174915
-77.474266,304,444.374943
-115.397729,352,444.614294
-81.382725,260,444.932082
-95.647791,200,445.088303
180.174628,361,445.327858
-95.534817,180,445.445454
-65.496608,316,445.649202
-146.743436,614,446.061501
-93.073366,329,446.287321
-90.513866,194,446.515635
-102.029714,259,446.683935
-94.883253,170,446.794233
-109.666665,401,447.052211
-84.254834,1000,447.766248
-96.555781,179,447.984916
-174.274648,796,448.499338
-165.242301,531,448.849782
-100.981804,295,449.096786
-103.566613,144,449.204369
-161.655253,568,449.672347
-79.446523,1000,450.329622
-56.564982,1000,451.111505
-94.351585,223,451.262689
-71.928077,1000,451.939342
-131.350933,493,452.590907
-152.146217,425,453.217646
-94.009072,152,453.343251
113.617976,580,453.819452
-89.38222,292,454.051049
-109.30452,182,454.206777
-181.056394,564,454.729779
-87.128101,1000,455.574742
-11.588005,1000,456.497541
-98.090325,178,456.664338
-71.113045,1000,457.547957
-64.040237,1000,458.723294
-109.729097,157,458.923454
-40.278395,1000,460.130946
-126.633575,305,460.596173
-87.561153,194,461.038224
-91.113265,186,461.251842
-34.669843,1000,462.153948
-32.12016,1000,463.032484
-86.026235,207,463.22744
-81.163587,1000,464.052527
-81.758896,1000,465.01372
-100.395196,183,465.164947
-100.976912,345,465.454915
-74.480303,190,465.611478
-121.318828,328,465.884499
-35.225222,1000,466.788557
-69.959628,215,466.983171
-103.157016,325,467.267689
-79.40218,183,467.430529
86.596769,609,468.105531
-136.035706,428,468.846471
-81.889376,186,469.030046
134.98513,493,469.4424
-69.178101,152,469.560443
-84.188863,244,469.761652
-73.573337,366,470.050523
-53.960741,312,470.307121
-121.051242,322,470.55822
-26.748236,1000,471.34505
-80.541129,425,471.679461
-46.144913,1000,472.486163
100.042567,834,473.161983
-104.921055,185,473.305579
-108.634088,256,473.5122
-178.098796,743,474.127319
-79.043662,159,474.276778
-160.693028,633,474.816875
-122.123689,1000,475.630256
-115.794869,302,475.867399
-40.292225,1000,476.671389
-225.367043,792,477.316497
-199.445627,702,477.873274
-86.362581,197,478.02755
-104.466196,1000,478.820875
-246.442477,956,479.566448
-235.408945,989,480.374053
-129.949772,395,480.678147
-110.870461,343,480.949126
153.774587,749,481.550614
-121.454151,571,482.012242
-187.760251,831,482.666575
-216.293212,748,483.301469
-109.992679,314,483.571178
-111.048252,458,483.939535
-78.388821,204,484.10803
-56.251902,1000,484.915176
-93.091125,332,485.190926
-73.829856,164,485.328712
-147.95831,588,485.799514
-83.372804,194,485.950956
-130.373923,311,486.206902
-87.720537,178,486.351318
-84.611075,272,486.576906
120.813997,439,486.964668
116.688801,547,487.433713
-81.306917,1000,488.239469
-116.383491,341,488.522118
-89.357283,191,488.672093
-93.595188,327,488.936711
-19.500864,1000,489.768782
-113.463484,251,490.038861
-85.896355,196,490.191248
-238.801712,854,490.86721
-67.980027,163,491.000405
-79.014465,138,491.110796
-78.666465,348,491.410292
-117.740261,1000,492.355234
-48.844811,1000,493.416487
-122.331412,1000,494.563787
-118.00591,251,494.76883
-11.890733,1000,495.593175
-89.7103,151,495.708732
110.577847,796,496.350529
-3.200786,1000,497.159814
-127.941935,379,497.470224
-59.773413,1000,498.269744
104.616599,565,498.792952
-39.691255,1000,499.590649
-84.627682,234,499.782408
-85.963794,192,499.95211
-78.692936,1000,500.765902
-83.987605,182,500.904827
-165.575936,445,501.259072
-89.700881,248,501.456258
53.940479,1000,502.276615
-76.47359,391,502.587868
-26.155753,1000,503.399111
-39.663141,1000,504.201691
-86.427148,160,504.336597
-2.198542,1000,505.162077
-68.623297,195,505.334939
-76.665062,231,505.519428
-86.447658,170,505.667553
-133.61222,1000,506.477112
-11.089498,1000,507.31596
-71.675728,275,507.536525
-75.512315,248,507.74346
-62.162517,190,507.896475
-78.152096,204,508.057068
129.052043,568,508.520269
-109.833548,322,508.783502
-79.400581,137,508.896824
-68.181911,247,509.089078
-28.913128,1000,509.866378
-95.818444,268,510.088983
-65.437248,193,510.246079
-70.263286,1000,511.046519
-96.369233,291,511.274726
-68.298759,209,511.436801
-126.063738,403,511.763418
-192.211258,690,512.313462
-189.368973,699,512.874916
-89.142693,139,513.009536
-154.539862,769,513.628963
-83.526653,180,513.768419
-86.930204,165,513.900684
-124.040028,367,514.195541
-69.483048,1000,515.013656
-113.570729,268,515.234749
-109.896551,226,515.417366
-212.478806,852,516.105931
-191.247541,770,516.753793
147.260533,584,517.252911
-105.851417,266,517.469868
-72.001404,274,517.682549
