#{"t_start": 1762622655.259359, "env_id": "LunarLander-v3"}
r,l,t
130.879504,1000,659.820611
183.23853,430,661.07757
156.413118,414,661.329799
88.766229,1000,662.88139
136.270055,743,664.416164
-29.34031,237,664.576061
148.344064,504,664.981025
50.878147,1000,666.506194
-287.476806,625,667.864323
164.41295,433,668.133
163.782785,717,669.516029
150.264557,795,670.964043
48.297255,1000,672.492312
48.908384,1000,674.071194
118.569397,1000,675.621342
83.400959,1000,677.224774
72.517662,1000,678.762093
174.62164,605,679.136164
-63.517103,420,680.109778
100.220874,1000,681.809868
-63.084472,291,682.007214
99.009053,1000,683.624089
167.454494,815,685.022852
54.464572,1000,686.631879
113.407404,1000,688.172797
99.569588,1000,689.815068
129.773749,1000,691.434598
176.449473,788,692.911487
119.524267,511,693.242801
-108.833751,116,693.321007
168.952276,454,694.566353
70.432571,1000,695.984383
154.100569,415,696.237639
125.549952,1000,697.497703
106.532937,1000,698.78345
184.17322,377,699.003426
148.620938,483,699.904876
53.606349,1000,701.184165
98.371117,1000,702.404611
198.293063,614,702.771994
-35.55766,320,703.605825
100.035031,1000,704.94039
99.616228,1000,706.430633
212.543231,393,706.656013
91.906946,1000,708.087782
156.72143,515,708.390517
232.056067,506,709.303138
168.639752,439,709.562158
195.488443,399,710.438926
231.883516,492,710.736253
205.763367,420,711.628766
188.002275,494,711.92442
77.24241,1000,713.158541
249.405208,481,714.101506
89.78457,1000,715.355753
178.834244,301,715.537026
73.522058,674,715.938094
205.77589,531,716.986704
221.007651,473,717.264573
191.303143,415,718.218204
217.902765,365,718.432866
168.261295,433,719.348338
90.172174,1000,720.903246
134.668452,617,721.268639
252.766629,475,722.423721
160.585449,519,722.730382
253.688496,486,724.021308
145.517979,504,724.450829
233.039805,475,725.451398
197.241011,490,725.746
69.412607,1000,726.982748
187.670081,492,727.937189
163.449627,403,728.182846
249.991319,493,728.478109
164.863958,380,729.352987
194.82353,411,729.599595
187.739036,407,730.579984
111.927644,1000,731.873298
209.258242,466,732.140839
198.861098,819,733.411269
238.094267,459,733.705604
202.754731,529,734.845048
243.84016,493,735.133138
230.869044,462,736.091914
214.520861,632,736.469956
-63.324916,374,737.654661
213.624893,478,737.953726
236.426369,491,739.123203
210.412568,858,740.606321
247.009202,486,741.018879
185.426151,492,741.365624
-184.688201,446,742.301022
224.708148,484,742.580744
174.223444,490,743.522632
168.834598,408,743.764841
154.823726,565,744.740719
173.45433,450,745.004555
179.569398,509,745.97495
81.16272,1000,747.225657
199.000108,440,747.48483
184.943242,491,748.415252
5.680596,1000,749.706588
200.866321,425,749.96784
236.968122,985,751.216332
142.104074,618,752.223605
211.921781,522,752.540626
-263.115094,595,753.573768
-1.342672,219,753.70535
174.989335,538,754.026981
190.509605,425,754.932248
193.538122,589,755.292808
166.29111,493,756.225245
192.169258,605,756.578636
237.671562,464,757.48395
172.119535,639,758.507875
233.052886,479,758.794955
245.219141,480,759.084201
170.570801,435,759.990101
249.37962,523,760.298633
-17.054609,395,761.163001
227.74283,504,761.471431
256.071224,519,762.426266
192.875577,435,762.677288
234.603616,454,763.591233
191.589584,338,763.783923
163.709204,496,764.069719
195.083525,474,765.041662
85.033891,1000,766.419318
172.713989,461,766.706168
177.730796,476,767.794606
97.740442,1000,769.085233
236.261298,503,769.380426
229.705999,454,770.486683
93.405196,1000,771.753483
164.955676,565,772.108077
202.325884,388,772.970535
192.131566,469,773.247177
69.259008,1000,774.482895
73.918962,1000,775.731928
106.102288,1000,776.983277
216.158869,465,777.937334
182.638606,550,778.281934
216.573092,459,778.553913
214.630502,512,779.501776
115.092834,814,780.692949
210.128458,448,780.963042
186.406685,526,782.004079
102.371033,672,782.407981
258.571652,495,783.633418
206.941703,424,783.89653
203.021797,419,784.796474
27.378806,1000,786.106781
164.368823,681,786.518327
129.784391,556,787.495014
226.163362,442,787.784016
109.017863,1000,789.041574
71.766615,1000,790.282216
199.507279,434,791.191834
258.344585,502,791.493254
235.198295,461,792.407103
211.687473,521,792.72499
120.580301,1000,794.05244
178.748163,436,795.05431
244.572152,476,795.34106
-14.491588,347,795.548919
64.401859,1000,796.791059
168.399461,395,797.897832
149.421761,686,798.310696
175.053544,464,799.430324
208.162458,384,799.655813
207.335085,525,800.678735
240.886663,451,800.968587
185.522587,481,801.909199
161.134914,560,802.238767
164.892341,440,803.141917
264.676397,467,803.419676
39.952158,1000,804.685309
202.223191,442,804.937779
106.082122,721,806.005166
199.255078,437,806.946288
186.088134,401,807.177174
68.001096,1000,808.451829
186.585193,424,808.707273
258.047685,484,809.648451
228.20912,474,809.924888
74.949858,1000,811.27515
-1.485077,380,812.400988
186.000394,688,812.84577
122.934642,505,813.89386
-8.293009,429,814.165832
226.380231,464,815.252014
197.348765,791,815.728119
93.474811,933,816.930504
232.907146,478,817.871449
120.666089,1000,819.103615
35.789866,1000,820.521921
233.320168,452,820.806177
198.163485,472,821.897161
241.63606,456,822.168162
-11.774475,355,823.109151
161.872517,492,823.401766
198.17874,531,824.542011
227.871232,458,824.813333
249.971631,468,825.087773
226.301968,474,826.090955
-36.831806,311,826.277546
171.639165,424,827.17222
170.629016,615,827.534706
188.201129,392,828.598936
161.398234,726,829.25421
-13.999313,305,830.142954
220.993299,367,830.357534
176.913093,387,830.587193
1.475966,1000,831.854054
190.284061,419,832.763238
231.876675,465,833.049773
213.466494,387,833.961652
240.320567,479,834.236236
186.137383,437,834.519217
245.415828,457,835.433407
56.927972,1000,836.673728
220.720128,439,836.922418
236.351594,498,837.886479
210.524359,329,838.074109
26.100052,1000,839.362048
169.204885,594,840.365027
254.076697,496,840.658987
219.741204,454,841.585455
161.349019,407,841.818532
188.347498,396,842.063874
244.86165,469,843.068648
197.772758,428,843.343565
178.669522,420,844.24882
102.992125,1000,845.564883
81.974636,1000,846.825747
70.910852,1000,848.099273
-135.934532,586,848.44771
167.369111,904,849.706705
119.422167,1000,850.973386
179.393986,723,852.052209
66.227027,1000,853.298812
69.050766,1000,854.564297
241.060763,447,854.845258
42.706965,1000,856.150536
123.335936,992,857.502594
194.96333,791,858.835667
219.332273,562,859.371472
101.625766,1000,861.18171
102.366121,894,862.517489
94.666305,1000,863.900793
69.989265,1000,865.259685
59.570199,1000,866.613463
191.135625,515,867.636661
215.674617,561,867.993113
104.700895,1000,869.330997
107.58674,1000,870.636479
49.069016,1000,871.929157
76.425683,1000,873.214469
234.478602,605,874.24608
205.60697,492,874.530302
-4.743808,1000,875.810983
-10.401652,1000,877.056882
198.595118,453,877.981219
224.980965,459,878.254845
68.727439,1000,879.508989
209.217893,442,879.763278
200.967526,435,880.703975
238.087853,455,880.982184
217.07363,403,882.05927
213.823862,474,882.285531
236.02819,472,883.083759
48.957697,1000,884.230978
86.014058,1000,885.211491
228.837946,464,885.44378
185.012432,594,886.215572
216.135277,461,886.432962
244.069256,452,886.650441
194.015849,442,887.374709
245.523009,487,887.612557
232.012339,489,888.447161
199.741872,485,888.687726
200.703639,415,889.723826
196.575067,432,889.995679
248.867569,469,890.955506
222.680901,439,891.202211
212.707032,442,891.807336
222.135734,429,892.907525
197.995902,442,893.615257
230.686728,458,895.499282
234.326539,443,895.829681
175.589399,896,896.911711
227.671968,416,897.869238
94.946154,1000,898.431984
-32.059832,316,899.301717
211.037311,374,899.492318
64.222196,1000,900.658885
233.679112,482,901.432128
181.808753,391,901.63459
231.250384,479,901.876585
198.234239,368,902.650236
172.050825,618,903.07721
203.554181,400,903.954703
227.895525,481,904.202495
172.527258,514,905.103887
209.985784,329,905.29668
244.067932,427,906.231059
183.596338,394,906.426938
175.34072,426,906.636061
181.420414,522,907.45566
212.015726,441,907.764154
226.481837,431,908.691557
231.568951,437,908.909265
213.25899,452,909.682582
216.720378,466,909.913848
215.428821,487,910.160268
216.263518,433,910.973407
-158.056334,610,911.389559
208.761122,437,912.237498
226.023482,393,912.433345
223.430272,447,913.254977
128.881749,604,913.572951
221.875118,447,914.363805
201.791413,404,914.647655
249.593639,459,915.577689
100.352232,1000,916.627844
231.853262,449,916.849739
215.684513,458,917.152241
209.90795,368,918.020371
91.386291,1000,919.0632
252.425673,454,919.286221
242.056859,816,920.273781
-50.212181,183,920.362758
111.21289,1000,921.673718
216.098542,577,922.678248
66.024981,1000,923.909929
244.842428,441,924.139412
118.724207,811,925.209576
202.054481,290,925.350689
221.041342,536,926.132951
242.865501,471,926.354719
188.318439,388,927.037156
178.600522,411,927.236987
184.674903,459,927.457721
77.987475,1000,928.769191
45.984132,1000,929.930697
183.986911,460,930.699459
176.982073,839,931.718699
201.838921,890,932.927002
222.479459,423,933.147964
126.303539,615,934.168396
211.990708,550,934.445958
197.915191,479,935.222849
-158.057414,852,935.757663
142.384831,494,936.575014
178.360275,334,936.736169
198.009503,645,937.702574
233.691362,426,937.911082
216.679665,450,938.715937
240.048702,446,938.930977
173.150225,793,939.952167
-178.114293,822,940.979026
204.145572,431,941.190198
238.307151,583,942.025322
153.357748,513,942.288673
195.580823,375,943.165264
246.551684,457,943.389865
213.204141,382,943.580593
231.057383,383,944.30433
158.87871,990,945.398041
200.558039,859,946.533286
-7.221158,1000,947.613364
228.109054,434,947.828292
95.5177,646,948.848821
190.231884,503,949.101244
70.66355,797,950.135265
-109.796567,494,950.376344
242.854583,475,951.189375
258.320018,428,951.40382
246.186676,499,952.256012
198.202234,459,952.482878
0.572225,1000,953.777505
221.046989,378,954.582104
235.646472,488,954.823618
-198.276335,403,955.031155
171.948881,368,955.797977
208.197628,461,956.102693
121.299951,805,957.130911
205.959196,392,957.328491
160.90304,421,958.194617
170.547733,691,958.539655
106.231575,1000,959.611999
240.521516,446,960.433937
197.973416,437,960.739689
168.718307,473,961.59275
240.296736,430,961.80285
218.928718,814,962.80334
209.657595,409,963.030606
6.535429,420,963.828934
186.346396,383,964.09724
-12.954632,1000,965.298899
232.456945,456,966.250943
222.436606,476,966.484534
208.710235,423,966.698298
252.564559,450,967.505362
237.787568,489,967.771718
226.442202,507,968.61735
194.524318,451,968.834337
82.180792,1000,969.963842
234.016605,512,970.78977
198.184197,434,971.08167
216.876443,357,971.867539
195.813088,412,972.0678
150.017839,758,973.022265
211.052334,430,973.243849
-4.550946,353,973.413719
114.425953,1000,974.582296
239.43206,469,975.407343
194.180629,427,975.613249
235.919137,475,976.366801
231.07401,425,976.5667
200.865401,420,977.35844
206.137634,750,977.731406
218.372136,429,978.578117
215.848138,423,978.78738
66.391264,1000,979.967071
236.052985,438,980.722055
250.604343,454,980.941305
195.354278,436,981.162558
211.340368,302,981.907737
88.415691,1000,983.148847
243.444363,471,983.387115
163.277359,505,984.228369
238.322574,469,984.46083
233.314776,467,985.402401
111.253403,1000,986.577431
89.733267,706,986.923605
227.332794,429,987.738336
231.204371,430,987.955287
220.146407,429,988.265554
-11.205848,384,989.060116
206.825684,435,989.285647
65.616767,1000,990.418548
205.183115,437,991.183632
46.247695,1000,992.42037
258.602538,412,992.618499
224.040787,435,993.408354
131.982347,885,993.860839
189.682296,473,994.828331
-7.283421,282,994.961811
59.774512,1000,995.975939
219.130925,412,996.171154
243.19979,436,997.028413
137.908363,565,997.318861
56.991131,1000,998.354479
244.481074,446,999.213988
244.509076,415,999.41008
210.124446,418,1000.202518
223.522335,435,1000.40691
239.078241,427,1001.177281
221.979905,428,1001.389269
210.456538,413,1001.590685
239.217568,469,1002.489199
240.779929,444,1002.703027
179.411053,389,1003.437421
248.346913,441,1003.75671
190.514219,540,1004.755386
207.042808,380,1004.942892
232.335835,420,1005.14875
224.482115,413,1005.967813
196.801203,634,1006.282693
77.405326,1000,1007.377167
247.427513,418,1008.206635
202.997084,405,1008.401835
124.304165,561,1009.2825
241.099495,453,1009.506835
111.93693,1000,1010.665278
222.996275,492,1011.467592
108.983396,1000,1012.721182
218.809577,429,1012.934428
93.103541,1000,1014.067094
207.097916,413,1014.295537
264.505676,458,1015.082113
209.632528,436,1015.296336
175.2848,457,1016.064075
207.312204,439,1016.279169
235.217263,418,1017.167088
257.580477,472,1017.395448
220.12626,426,1017.611876
240.411941,529,1018.444345
214.153948,664,1019.401592
240.962443,478,1019.636533
252.086354,474,1020.447885
219.628553,469,1020.679992
248.698751,469,1020.910372
213.553324,424,1021.74115
156.329482,534,1022.013156
81.392301,1000,1023.164236
246.185335,596,1024.106117
27.442196,1000,1025.166452
-195.910115,676,1026.095231
177.130197,547,1026.371137
25.591242,1000,1027.530679
170.875529,408,1027.755932
107.249934,617,1028.691413
212.358729,410,1028.897485
188.824752,445,1029.680479
206.825824,543,1029.947813
