#{"t_start": 1762627281.2117, "env_id": "LunarLander-v3"}
r,l,t
-25.346221,302,373.710927
104.817874,1000,374.669858
-54.364469,394,374.858909
185.897201,323,375.012324
218.798701,391,375.577305
192.323639,520,375.831978
239.857048,407,376.070693
-5.250915,294,376.602847
187.464744,365,376.773808
184.13746,385,377.332736
177.721097,462,377.551748
173.703984,544,377.81722
247.991144,394,378.384155
202.045042,381,378.570074
-41.775791,269,379.076999
-50.342835,163,379.156488
178.874457,422,379.360109
-49.089247,177,379.446548
-27.172218,306,379.985486
212.765843,366,380.161628
-71.418005,162,380.240283
122.947012,749,380.978171
-62.162633,331,381.138202
217.324247,382,381.684736
207.127948,358,381.856373
214.472282,365,382.029326
221.171173,352,382.565598
231.746832,343,382.744443
-46.099117,185,382.832169
170.385177,502,383.468343
186.201758,314,383.614152
158.550974,476,383.84776
216.381987,373,384.400317
253.823802,347,384.566327
242.623672,351,384.728728
-71.242662,170,385.185338
198.467663,288,385.322618
-44.821449,310,385.471967
-82.365393,307,385.619133
-13.577127,420,386.184591
-70.466021,154,386.25501
190.217227,361,386.426915
195.3856,355,386.977209
-43.409929,329,387.132069
-56.098783,260,387.25522
78.664028,1000,388.11812
-59.154196,279,388.61788
242.649738,377,388.795357
-87.851969,250,388.913617
234.662969,349,389.080008
247.498276,328,389.603606
169.095796,554,389.872922
140.705301,608,390.551106
220.005964,486,390.783633
194.596255,431,391.346076
201.659178,367,391.513334
-181.672138,266,391.643115
195.859283,397,392.20089
71.647053,1000,393.0811
-46.122394,259,393.241687
223.453886,362,393.413788
66.107837,1000,394.293637
-42.289017,177,394.750007
-107.943837,261,394.875676
244.596134,486,395.106851
121.47438,942,395.937194
266.110249,378,396.490334
131.919245,496,396.729358
239.900642,407,396.92348
40.72309,1000,397.821274
60.521305,1000,398.715359
-53.566932,289,399.294137
185.391082,322,399.447429
-5.778511,1000,400.306872
238.552359,475,400.534178
-51.848329,184,401.008148
-58.848043,176,401.090128
-72.189637,208,401.188314
180.627401,400,401.379993
64.75733,1000,402.243957
249.150895,323,402.772862
-20.46285,351,402.939722
202.109816,311,403.088413
123.652234,359,403.639026
-45.887118,245,403.758594
-62.614473,154,403.832341
208.740371,352,404.000095
-35.41355,289,404.534561
243.369592,344,404.70118
-58.068708,274,404.832171
-93.210362,293,405.370643
-97.528339,208,405.47049
-80.925587,208,405.572175
154.171006,403,405.770206
231.33438,357,406.319985
-76.016851,249,406.440801
-79.029386,237,406.553701
-65.895991,170,406.63518
150.076497,614,407.302738
195.086305,347,407.476518
-72.969186,226,407.974345
243.993825,354,408.148607
180.001763,507,408.395316
255.33589,326,408.937155
-62.630238,218,409.049913
-68.975167,229,409.163235
-61.404075,236,409.276021
-33.517711,227,409.760271
-17.071943,355,409.922763
166.77141,471,410.230749
-60.481147,245,410.715667
179.271814,326,410.870655
-98.057556,329,411.02517
-103.881862,198,411.117267
234.852946,429,411.701664
180.85387,303,411.844289
223.094548,405,412.408439
199.140578,533,412.663982
197.600018,438,413.241936
104.459345,485,413.474277
189.072542,395,413.664901
-29.951755,234,414.136653
260.66863,322,414.285695
-77.336809,207,414.382458
-90.401192,359,414.549277
-85.977879,228,415.064907
167.97117,282,415.209976
265.281738,362,415.378816
137.97753,339,415.897176
-110.421068,296,416.034598
-52.666177,239,416.145026
251.656817,319,416.295574
253.740401,364,416.827822
-81.439406,241,416.941036
-71.38557,243,417.052064
-117.202876,223,417.518509
-91.263458,180,417.605907
-43.4806,159,417.677885
-73.310235,183,417.761991
-65.714382,184,417.847721
67.459744,1000,418.705732
182.29435,532,419.330649
243.44817,910,420.136191
236.791656,320,420.290373
87.027083,1000,421.144046
206.751028,358,421.313187
-52.324788,162,421.391124
-66.318194,216,421.88767
108.872475,499,422.129544
-48.584132,213,422.234043
-46.883303,217,422.709962
11.831676,1000,423.590526
-97.017683,215,423.693428
172.528677,369,423.872734
-69.0855,172,423.955154
32.625926,1000,424.817969
-73.025957,253,424.938359
60.311974,1000,425.836674
35.401645,1000,426.71891
214.157111,371,427.304753
184.090105,348,427.477356
-70.069993,204,427.574881
244.907081,331,428.111912
-52.580308,246,428.229158
229.777358,311,428.382437
-32.372046,205,428.488468
-106.893763,340,429.165754
152.698938,371,429.34502
-50.737063,183,429.431705
-58.597709,223,429.538141
54.376744,1000,430.535614
174.903051,413,431.119578
216.267459,322,431.274804
-43.568478,154,431.350014
124.00206,417,431.977861
98.894492,1000,432.85808
54.07692,1000,433.710959
-1.890197,267,433.840135
228.858911,464,434.058673
210.618319,377,434.598439
214.400414,336,434.755132
-43.28568,179,434.835759
221.147237,303,435.339859
-29.846157,213,435.440722
197.063184,455,435.656194
256.438072,343,436.23619
228.343824,369,436.409135
-57.133983,247,436.523685
218.194915,301,436.664315
-63.516746,244,437.143138
-50.319169,269,437.272621
231.694343,317,437.420393
-71.148839,186,437.506578
249.042146,307,438.022129
262.574031,356,438.188613
-37.623014,254,438.308216
-56.4114,282,438.806461
-23.964779,276,438.934094
207.10565,387,439.117572
-58.097394,152,439.189426
252.963814,332,439.726612
194.423602,394,439.907339
228.60569,449,440.479279
240.451218,343,440.640817
205.838266,292,440.77861
-93.05259,278,440.908925
233.597599,330,441.432744
235.463273,336,441.589451
-67.529913,169,441.669684
-155.406693,714,442.388812
171.947615,377,442.570009
211.109777,327,443.113545
174.198153,352,443.283668
226.318149,329,443.442237
224.843051,378,444.007243
209.254135,394,444.193561
-19.897168,306,444.338224
238.459153,308,444.860862
-86.608201,240,444.973275
-67.426095,346,445.136511
230.714005,348,445.671891
153.327734,488,445.902319
-40.145136,252,446.019281
211.623555,322,446.563628
230.771407,328,446.720139
233.798175,313,446.868566
215.237369,313,447.397928
225.743854,322,447.552219
-96.62522,203,447.648074
-28.403618,298,447.788597
-58.461862,349,448.332541
97.589285,1000,449.215841
225.443937,326,449.370913
-15.135179,248,449.489736
233.449528,309,450.040538
208.697779,402,450.233284
-70.316145,227,450.341647
241.581361,337,450.504709
161.002009,411,451.078526
176.286152,504,451.322961
186.717901,446,451.915578
-13.001043,291,452.056527
199.689263,313,452.202575
-55.392462,187,452.666337
-12.102049,229,452.775518
-55.673879,224,452.879659
-3.667326,254,453.000617
-56.482293,251,453.517914
-53.086182,190,453.608085
-97.103193,209,453.707123
-77.634111,243,453.82037
-25.905635,213,453.920641
-59.077455,203,454.424663
-144.809626,238,454.540283
191.320271,361,454.710742
-59.13048,212,454.810768
48.074404,1000,455.680553
-101.574501,230,456.18773
248.336526,320,456.339485
-53.596333,338,456.502695
176.873664,460,457.136016
-92.745101,236,457.252446
235.97892,341,457.418076
235.870808,323,457.943756
232.26145,346,458.10718
257.653075,316,458.258485
-59.977765,167,458.338248
215.404955,357,459.027453
257.251005,335,459.20351
204.084902,334,459.362987
-57.614464,230,459.959183
-79.865896,163,460.037281
-53.444275,202,460.133531
191.245296,347,460.298377
241.511064,329,460.817795
-89.540558,212,460.917843
-60.66439,205,461.014012
209.233259,329,461.170039
78.215252,1000,462.08834
-71.838255,255,462.57538
-60.433374,233,462.686661
167.488968,467,462.910376
207.066451,437,463.488164
-42.402779,208,463.583477
-56.695382,166,463.655134
261.34419,341,463.816256
-57.61482,285,464.311349
-163.177971,472,464.531453
-137.769207,253,464.659609
203.164944,406,465.233147
-73.957892,225,465.337857
151.776071,444,465.548045
172.482197,312,466.06476
-66.928809,200,466.159507
214.534264,303,466.304737
243.943003,323,466.457904
-59.062987,246,466.948363
-34.485554,261,467.07046
-14.080956,298,467.211845
211.384881,329,467.774287
-63.097328,177,467.862623
191.762113,303,468.0123
220.18872,381,468.189432
186.207439,411,468.827669
221.581841,338,468.994662
189.635041,407,469.568801
-70.574999,185,469.656337
168.357437,469,469.875921
233.900596,322,470.023098
-105.284106,226,470.515656
-65.098725,243,470.632766
213.253723,352,470.797928
222.340287,341,471.323611
-71.8674,159,471.399692
39.846878,1000,472.249566
-46.028034,213,472.348997
201.494215,402,472.538922
-57.586974,217,473.040229
-71.495471,225,473.14803
-27.831458,269,473.278122
226.895499,371,473.456199
212.892732,315,473.990326
168.644292,606,474.292968
-79.918746,260,474.801058
-35.612715,309,474.954074
197.955014,338,475.119609
-72.99513,242,475.242567
-75.540921,167,475.754772
237.751006,322,475.914013
-119.638305,274,476.046097
-76.784441,250,476.16717
179.248082,305,476.6934
95.942261,1000,477.564252
-53.677955,286,477.699603
-4.965832,317,477.856561
-37.066592,217,478.342477
164.264705,342,478.509331
47.750709,1000,479.40372
-46.055407,266,479.530783
-55.196111,267,479.662912
-86.582495,194,480.146651
155.826106,442,480.360757
-125.997632,392,480.547251
-35.068213,178,481.008592
166.069261,458,481.225832
202.454308,337,481.387128
-68.136531,250,481.903021
185.458792,315,482.05404
162.824886,467,482.283575
-15.014231,289,482.801022
-12.080291,229,482.911907
232.05247,311,483.063935
-37.138619,311,483.21712
200.879705,757,483.955042
-49.551982,193,484.047127
142.55293,393,484.62427
-60.402048,191,484.719565
-64.960799,321,484.869505
241.899657,340,485.395881
192.311093,412,485.591943
-42.150094,262,485.714763
185.041439,398,486.272137
161.373664,386,486.45252
153.941956,577,487.106718
-55.446281,229,487.213934
-56.67955,194,487.302817
220.307512,302,487.447209
-85.625722,207,487.544109
219.83781,324,488.053593
-76.356704,384,488.228461
247.29437,315,488.376603
-80.484776,177,488.916923
-70.072295,169,489.018523
172.450188,375,489.212071
-102.910189,341,489.369566
246.46555,321,489.904047
-61.511047,253,490.02443
-71.310422,150,490.094068
42.701684,1000,490.948594
180.579538,387,491.528822
165.167546,399,491.720941
251.217108,312,491.865266
254.401852,366,492.426856
-66.545469,188,492.514926
-38.166535,199,492.610077
-55.713808,263,492.732708
164.331172,297,493.25088
172.809345,371,493.428447
-80.969015,194,493.520742
-95.647654,323,493.67934
183.848024,362,494.224787
138.758717,436,494.428493
229.512595,419,495.019036
83.517459,1000,495.923797
-50.185865,325,496.078918
219.018502,378,496.376676
-17.0556,226,496.486459
-53.804798,328,497.141237
204.549187,323,497.297169
246.297235,353,497.464717
205.116346,288,498.041208
-36.249522,195,498.134845
-51.480669,267,498.264828
251.127914,327,498.421903
216.684079,582,499.084329
186.493646,391,499.276132
-45.755042,230,499.781529
211.418931,347,499.947951
-43.81476,220,500.053894
-66.884553,177,500.138066
250.13956,317,500.686788
220.935632,333,500.848111
-52.452741,299,500.992874
-67.557933,163,501.070721
223.571281,334,501.609536
159.416531,420,501.810021
187.896907,336,502.349874
-32.479727,250,502.468572
254.984701,367,502.659295
160.748461,361,503.252593
221.763616,366,503.430308
-69.191308,283,503.564741
229.979941,337,503.72839
211.469018,323,504.273797
-88.633256,271,504.402544
233.079278,326,504.560759
-67.305429,331,505.096374
-0.908075,282,505.230751
179.166155,452,505.446441
-51.69389,216,505.938295
-62.329771,296,506.079361
-77.641529,193,506.170999
150.231396,608,506.832095
200.617553,377,507.016687
-95.312948,319,507.165185
-103.289568,319,507.692703
199.584925,712,508.035088
-53.228128,197,508.522848
193.250925,352,508.689866
-69.462489,279,508.824723
-38.329318,233,508.93469
-100.674255,240,509.415409
142.457477,450,509.626287
185.402013,346,509.78946
-63.992341,229,510.26487
-92.799873,438,510.471741
-49.164612,194,510.563592
-49.107793,253,511.077688
196.113374,333,511.237604
-60.743838,168,511.312832
-72.08297,359,511.483433
217.635143,323,512.01156
168.366583,500,512.251343
-78.515317,321,512.405358
85.068856,1000,513.271285
223.611983,456,513.869219
216.742223,846,514.642711
173.271968,454,514.870991
139.394241,402,515.44731
127.501516,320,515.600399
-62.215388,247,515.719643
245.409645,343,515.888129
-90.523437,305,516.4134
-59.384254,218,516.517076
208.263524,426,516.721286
-64.430326,220,517.223587
-35.210414,281,517.358957
64.894608,1000,518.234971
-32.115402,276,518.367958
56.022111,1000,519.387354
-82.142173,303,519.528987
-54.272118,186,520.119952
225.931779,332,520.278766
-47.311699,264,520.402726
185.117151,389,520.964897
148.189978,339,521.132339
-92.146957,320,521.281608
-25.352489,205,521.38323
-64.856876,378,521.970151
214.991644,320,522.121992
159.502399,521,522.752749
207.236665,313,522.900526
-64.624689,257,523.02212
-77.057808,294,523.167877
-76.741887,275,523.670836
-43.348202,271,523.796315
-45.867265,258,523.919058
-61.413383,215,524.020843
-78.996101,224,524.517905
-63.425121,251,524.637409
204.120636,436,524.848435
-52.468146,187,524.93971
-64.636411,174,525.407301
-60.263538,271,525.538274
-41.696278,197,525.633327
198.659722,328,525.790113
210.77777,316,526.324416
203.251147,265,526.450937
80.221638,1000,527.341772
182.175969,748,528.093651
242.01304,299,528.239648
-42.586416,186,528.331171
146.664369,519,528.964996
219.666778,316,529.116638
-78.086795,249,529.239927
-61.692992,189,529.331158
-27.785758,265,529.851428
-45.44405,264,529.977753
-18.976695,229,530.088057
216.12119,303,530.231575
-27.372767,217,530.719263
191.372418,362,530.895582
-77.574733,316,531.048482
-102.062569,302,531.572581
192.93457,378,531.754105
240.95145,313,531.904122
-55.504091,194,531.997161
-57.907671,181,532.480304
201.16244,291,532.615978
-64.458639,182,532.702484
-46.519729,259,532.824438
-38.939922,225,533.348273
-44.114236,246,533.463496
-64.192945,425,533.662108
258.817072,296,534.179422
-51.153773,235,534.292546
-51.572703,252,534.411498
218.299274,298,534.551794
201.695352,449,535.180777
221.869566,297,535.328461
-96.844619,176,535.412344
264.909464,292,535.547493
-46.83363,209,536.01378
-89.607789,266,536.140438
224.370007,286,536.27479
-42.635518,198,536.369313
-79.285111,362,536.908978
228.921856,303,537.051108
-105.078189,218,537.155545
-74.248457,157,537.229014
227.386019,281,537.744778
-13.953492,229,537.853047
200.461883,772,538.589043
210.461393,307,538.731662
-57.657258,185,538.81558
-39.224289,245,538.928001
159.815376,326,539.460153
201.147917,526,539.71663
-18.202445,208,539.815045
241.006814,298,540.340186
-24.888337,171,540.421081
131.808571,750,541.193395
-43.666032,292,541.334022
-35.414231,203,541.430522
-68.897332,218,541.534641
222.607754,299,542.052208
168.343253,362,542.221901
238.60286,388,542.407846
-50.903202,266,542.931685
0.831069,243,543.052243
229.329125,309,543.199921
171.92862,761,543.948715
21.921568,1000,544.841673
-33.956487,216,544.942901
-46.381175,286,545.07893
-64.883169,290,545.610251
-33.940206,188,545.699859
-20.852291,228,545.812446
-114.419505,377,545.995579
-7.125032,300,546.517953
238.036286,300,546.66928
-48.345671,236,546.782506
93.741978,1000,547.694097
-59.913122,202,547.790623
-67.938374,191,548.281311
-40.975951,251,548.402331
-61.720758,201,548.503984
198.539429,334,548.678144
218.847095,383,549.319149
-17.503644,229,549.429964
-50.864308,299,549.575387
-67.464723,238,549.688181
-55.440422,270,550.198979
245.085623,294,550.337632
207.309246,369,550.515349
-30.631217,189,551.001778
190.134097,319,551.154919
202.279866,322,551.314096
127.096241,661,552.030457
214.606708,325,552.184511
215.348193,297,552.329882
-49.074093,234,552.819496
-47.002887,277,552.952141
204.684251,309,553.101326
217.669879,305,553.644624
211.155195,280,553.777315
-62.679038,289,553.913406
197.237976,326,554.068614
-59.132223,219,554.552436
248.975748,302,554.694702
-112.40971,217,554.797843
116.630792,700,555.529688
-103.90673,303,555.673975
221.296586,309,555.819208
207.777918,358,556.505935
-57.313785,256,556.629023
259.820124,294,556.772569
202.65895,349,557.419347
-69.078272,243,557.535709
239.537962,330,557.696154
-62.742593,310,558.203399
236.375909,301,558.344934
-18.608906,209,558.442477
-47.312819,256,558.564066
219.406565,277,559.080784
-48.436534,214,559.181977
-67.553381,293,559.323336
-65.001765,216,559.425928
50.963261,1000,560.270485
-37.608746,259,560.391014
-69.503923,229,560.912139
-42.129453,242,561.027955
-88.732273,281,561.159265
234.2645,296,561.29886
207.458792,378,561.864429
-58.827781,191,561.955193
95.223924,1000,562.796245
176.298237,422,562.996175
163.396137,390,563.557868
243.045316,291,563.692516
-26.391773,233,563.802116
-61.165043,258,564.335463
-16.104917,193,564.426854
194.025989,478,564.660358
233.315488,335,565.194942
200.141074,382,565.384523
212.884024,369,565.559558
70.362387,1000,566.416458
245.31129,356,566.980967
-105.308076,396,567.171332
-35.155327,256,567.295348
-34.707434,212,567.400869
80.039366,1000,568.26825
188.922888,629,568.945666
180.688846,357,569.117312
-76.07952,220,569.620125
206.936639,296,569.761443
189.45628,379,569.942919
-53.930959,242,570.433074
162.701217,358,570.608694
-116.391777,282,570.743746
148.285568,405,571.319895
-73.762083,259,571.446469
-54.77722,218,571.549803
205.997139,321,571.703936
-77.852528,309,572.255631
-77.809412,284,572.390298
-91.609026,298,572.530736
-21.687086,263,572.660124
-49.973579,242,573.170647
-41.592282,299,573.314215
164.856869,311,573.47088
268.346536,282,573.990236
-60.342747,257,574.113979
-65.980325,204,574.210739
202.345522,307,574.357251
185.235706,320,574.912026
249.971303,282,575.047402
-61.088458,214,575.150233
-113.145402,299,575.296227
73.704042,1000,576.173975
-41.57192,338,576.715105
105.661403,1000,577.683222
-24.714475,259,577.806312
-57.713355,241,577.919288
-62.165541,262,578.042102
-64.307259,196,578.535259
-63.840182,316,578.705594
2.933508,271,578.857878
-54.378901,260,579.066382
-106.128989,226,579.904819
-58.360278,245,580.021262
-8.248124,257,580.143486
156.006961,411,580.881598
-36.413535,306,581.02776
-22.41505,264,581.153672
172.570815,338,581.313165
-72.11141,214,581.807192
-39.99443,278,581.937734
-52.171544,189,582.026232
226.493778,322,582.178873
214.443164,296,582.698825
240.392488,307,582.842597
-0.536089,219,582.9456
-28.765102,233,583.054939
-9.50302,181,583.534522
-81.918258,207,583.631204
-43.237564,187,583.719544
-32.086328,183,583.805301
234.265277,274,583.933062
49.997676,1000,584.787875
208.169058,290,585.289092
198.50039,582,585.569559
-34.719841,234,586.05793
119.372723,413,586.25399
-48.432096,205,586.351301
-65.237578,185,586.437145
-59.079716,291,586.931106
-69.249781,269,587.056745
263.693222,275,587.182767
202.187674,526,587.802996
72.487312,1000,588.679261
210.847187,307,588.823716
256.40351,307,588.971998
-50.973404,287,589.107023
-72.731393,224,589.605237
-48.072925,181,589.692993
77.714813,1000,590.557185
-84.936461,149,590.631335
84.982858,1000,591.527614
-9.111746,239,591.646187
188.557328,316,592.218376
-63.941566,217,592.325069
187.447998,326,592.476919
-74.386231,206,592.573107
-77.491116,252,592.693355
-57.957532,213,593.165927
231.524183,295,593.305184
-61.571189,159,593.379379
-84.478454,180,593.467213
236.290403,281,593.987532
93.801523,1000,594.846402
-51.639086,293,594.983536
-20.023454,177,595.06814
206.693962,290,595.20825
1.649256,247,595.698438
205.355104,348,595.867594
120.528221,1000,596.74456
206.872677,305,596.892812
-59.642339,190,596.98553
-90.306774,236,597.495619
234.894629,300,597.643044
-52.965273,252,597.763624
-56.265812,322,597.918111
228.908916,300,598.500239
-31.98021,197,598.597344
186.591367,290,598.739965
-56.250283,209,598.840701
-34.99169,197,599.333764
-25.778345,163,599.415586
232.223347,290,599.554799
6.391208,229,599.670354
-44.682532,268,600.183872
227.839758,274,600.317053
141.343814,366,600.494916
-51.844416,187,600.58393
259.501152,295,601.107311
225.780552,324,601.264464
223.428206,315,601.417378
-45.54046,239,601.5319
181.938265,392,602.121577
56.671292,1000,603.009177
180.818535,477,603.255084
256.510343,310,603.792792
-71.117096,195,603.88898
164.828,423,604.091015
-25.54897,258,604.219955
166.486638,323,604.778747
239.203394,276,604.909786
190.886665,400,605.10471
226.447955,343,605.644764
208.181964,390,605.837056
-124.109383,386,606.394655
257.775656,329,606.553292
144.294025,367,606.730868
-90.919843,252,606.852527
239.24261,323,607.394484
-39.413188,206,607.49026
8.624533,279,607.621468
-162.21445,208,607.722713
-7.368576,294,608.234189
187.290716,306,608.383479
269.236393,270,608.518892
-41.661428,232,609.095418
218.411162,281,609.229418
-37.650994,240,609.345506
228.199362,539,609.996266
187.074953,290,610.133773
177.084382,400,610.326169
-142.236073,240,610.439157
230.233595,283,610.934817
231.262787,273,611.061342
132.285137,450,611.273761
225.15255,380,611.832252
145.831445,344,611.995849
169.548757,365,612.558304
191.91218,908,612.991511
-10.177021,261,613.507251
-54.598405,273,613.634952
210.658456,330,613.793127
246.147443,269,614.30979
221.879388,313,614.463247
153.155331,322,614.616818
-16.73235,213,614.71828
-11.178411,221,615.328426
-55.785449,181,615.421579
-60.035014,172,615.508222
-68.647041,248,615.626735
-58.233326,293,615.774949
-30.015853,167,616.39656
-42.078343,239,616.543535
-47.486603,175,616.628175
148.766966,468,616.853772
246.777654,287,617.498264
-102.099529,250,617.616422
-45.505105,173,617.698326
190.172846,353,617.870335
139.150887,491,618.505041
216.054879,284,618.638387
-28.389507,227,618.746009
186.868056,338,619.287167
5.478928,208,619.388842
127.447287,448,619.608492
239.628304,276,620.128109
210.591741,298,620.271272
-17.69944,224,620.38077
205.203924,295,620.931522
8.911163,1000,621.429809
187.693143,336,621.977992
200.832413,320,622.13293
-96.820121,210,622.234272
264.058385,259,622.81478
230.71237,276,622.954041
255.178279,260,623.076922
191.192431,372,623.259854
221.614437,335,623.832591
-56.351237,223,623.944004
163.210018,449,624.164027
-54.335949,306,624.697285
162.977076,362,624.873814
-101.025106,314,625.025084
53.517999,1000,625.898366
-49.25769,250,626.419583
242.352012,260,626.544038
186.686706,282,626.681023
11.161888,198,626.778149
253.302236,272,627.292131
-70.449326,254,627.41456
109.231881,1000,628.289842
-21.226514,185,628.374514
215.243427,297,628.51819
-16.91093,157,628.594603
210.168574,296,629.12777
238.757233,272,629.255928
252.375143,288,629.39269
214.291612,292,629.908586
-49.323114,196,630.002872
260.258712,254,630.129499
-39.623603,218,630.236879
258.109025,258,630.735095
5.279618,172,630.817462
240.36476,284,630.952757
-28.043566,224,631.058635
-35.123636,249,631.17584
-41.386482,205,631.660582
254.839705,255,631.782023
258.137279,264,631.905492
-14.818358,226,632.014347
212.279025,289,632.705327
-11.500811,215,632.84066
248.237744,292,633.052113
176.657931,302,633.327448
223.242894,284,634.276238
81.159297,1000,635.509474
219.812387,310,635.695333
252.945509,252,635.849036
221.780356,634,636.86631
-24.183609,215,636.984412
87.910919,1000,638.105046
172.582107,416,638.317018
-7.631835,192,639.280872
-6.60175,276,639.448607
238.260038,278,639.61309
-35.601465,247,639.855606
86.896673,1000,640.861676
-149.74281,292,641.611891
236.047,294,641.761995
110.842393,1000,642.79485
226.696502,264,642.921932
188.222526,299,643.063477
217.23965,279,643.745485
95.802866,1000,644.742237
178.687794,319,644.897244
-65.074385,271,645.026736
91.432278,1000,645.935698
-49.145611,259,646.449959
231.339219,282,646.587578
-56.459317,246,646.703622
49.163627,1000,647.571027
71.675174,1000,648.460865
242.631313,288,648.599389
193.597282,308,649.132188
236.876272,273,649.263398
272.683931,274,649.394297
-14.036832,203,649.489347
200.326499,289,650.003237
235.509667,262,650.131021
216.695959,289,650.269147
162.704224,440,650.893853
169.578561,325,651.047733
205.621773,312,651.197606
-30.477852,218,651.306583
205.391733,430,651.968618
190.4023,372,652.154494
191.136206,341,652.723529
176.5146,346,652.895951
-22.305026,201,652.995073
123.669645,1000,653.913236
254.373923,277,654.050809
185.541253,297,654.589143
244.224617,282,654.726595
266.630984,290,654.87429
222.90649,305,655.037673
-69.05522,237,655.542283
244.404636,281,655.675729
-13.167896,186,655.76663
-49.99828,206,655.864705
13.752486,240,656.375674
-60.085485,205,656.472844
157.23366,365,656.64631
228.295929,326,656.808596
-51.546419,204,657.29388
199.446125,318,657.445594
-47.003588,205,657.543176
188.213961,306,657.692597
183.642796,385,658.251586
112.603054,1000,659.128601
222.700934,299,659.269966
183.649496,359,659.4443
-85.456671,379,659.994973
224.525958,300,660.142948
239.791465,261,660.268069
235.714649,270,660.767788
86.057064,1000,661.63035
220.017491,329,661.786963
244.325996,288,661.920429
52.216007,1000,662.767339
200.634994,360,663.313924
147.31455,344,663.477557
-60.129404,223,663.585904
266.84264,266,663.709206
236.79452,273,664.222904
226.021757,267,664.347618
-52.613933,201,664.442439
188.40185,414,664.63735
183.154924,703,665.346499
86.294883,1000,666.201028
208.185554,259,666.326679
174.614393,361,666.905009
245.749416,293,667.046757
128.829953,1000,667.947397
-52.68049,239,668.060708
240.76328,319,668.636231
243.551601,284,668.798224
68.237865,1000,669.718103
-19.000653,228,669.822825
228.844016,864,670.629974
200.298467,326,670.791213
192.946314,363,671.365967
-110.108622,291,671.513692
198.162535,291,671.650783
-45.371105,241,671.765728
243.577053,312,672.32724
214.009836,274,672.462412
168.795379,398,672.658768
224.645486,349,673.216725
-93.629793,204,673.318896
105.530833,1000,674.191422
201.962112,302,674.346061
106.134163,1000,675.24644
-31.389459,226,675.355672
114.353096,1000,676.236427
-9.998301,270,676.802605
200.477971,304,676.951475
88.707669,1000,677.848082
175.882946,368,678.027891
77.853435,1000,678.913506
-17.923742,231,679.030671
-22.151852,192,679.513625
95.873309,1000,680.402365
245.013397,290,680.628983
246.363648,284,680.763211
-3.265128,262,680.88651
256.191838,316,681.40374
223.557505,281,681.537118
164.928601,301,681.679133
123.608413,1000,682.526216
216.439323,965,683.39606
158.443366,554,684.04311
162.668887,307,684.185527
120.305338,608,684.870005
-46.036753,258,684.992337
211.274895,292,685.128352
224.985481,250,685.245162
-32.948624,192,685.71724
-50.799082,170,685.797582
0.038769,206,685.896062
237.492395,297,686.035847
249.818878,265,686.161318
116.803428,412,686.725489
-12.93168,224,686.833036
210.809762,307,686.981628
191.47361,355,687.517497
173.354293,371,687.690422
263.093107,278,687.818747
4.927652,213,688.308667
-36.649537,226,688.416499
-18.644921,233,688.525621
227.7302,261,688.648247
262.379527,299,689.166421
211.746048,647,689.483234
158.573617,366,690.032022
170.922591,427,690.237058
125.319536,1000,691.113328
197.29478,292,691.254831
-14.675656,233,691.366304
-9.000801,194,691.83405
251.460221,265,691.960377
257.19446,297,692.101217
56.434155,1000,692.979409
273.745237,288,693.126694
195.243705,385,693.708418
269.15057,285,693.843289
205.490521,269,693.974671
152.80014,418,694.563763
235.814715,308,694.716246
231.497224,290,694.857161
174.237866,276,695.379658
239.183504,273,695.511162
214.464901,288,695.652097
-50.728258,267,695.779113
-2.619309,231,696.293956
178.031184,308,696.443641
123.465575,1000,697.379218
-60.872389,238,697.496351
92.890277,1000,698.370487
15.829628,175,698.46321
225.494593,340,699.15524
-138.966011,216,699.262761
195.359075,249,699.383072
147.1755,462,700.255974
170.438873,287,700.451058
-3.727747,222,700.569567
-33.936521,207,700.729946
233.003045,272,701.512178
198.377325,332,701.703952
263.244138,264,701.850092
-14.00123,229,701.993004
-94.412439,199,702.735399
-42.233587,250,702.880921
214.108186,397,703.11156
120.21455,517,704.067111
234.644546,255,704.21454
4.389757,179,704.314887
-55.714508,245,704.457326
228.392728,385,705.256633
-18.461954,217,705.368209
-36.904767,243,705.498779
-163.827931,391,706.306746
209.625409,311,706.462309
167.996028,299,706.61009
256.58843,283,706.744946
206.461298,343,707.431615
242.230155,291,707.577421
98.533449,1000,708.655006
-48.476341,234,708.774504
241.351496,258,709.441935
2.784098,193,709.537112
192.284501,275,709.671186
-5.953183,168,709.759488
10.074191,188,709.849202
247.371253,291,710.573589
174.461122,637,710.900493
128.655885,489,711.671238
-15.202195,251,711.796416
151.405749,427,712.005904
212.214287,667,712.928945
-20.107633,224,713.040394
-67.220941,263,713.178178
194.954602,439,713.92157
227.522262,306,714.075221
260.357073,338,714.804834
265.598685,302,714.95709
182.251842,372,715.143969
186.690263,298,715.291951
10.687472,216,715.973653
186.272986,295,716.125925
110.226052,1000,717.203892
185.786191,661,718.125017
-27.533765,270,718.261027
246.628412,292,718.402254
-45.223337,238,718.518985
246.490679,273,719.232437
2.479774,262,719.366062
233.531374,289,719.509723
-4.816298,246,719.635404
-59.228484,305,720.36182
251.718741,282,720.508812
-22.801144,205,720.612274
242.363642,332,721.336652
-36.415856,189,721.434988
232.295769,288,721.574517
252.907885,264,721.716878
171.545698,355,722.461096
1.682003,274,722.603301
-40.513638,222,722.721748
227.319169,315,722.87486
