#{"t_start": 1762458577.333108, "env_id": "LunarLander-v3"}
r,l,t
277.150867,197,463.337123
266.624961,251,463.462943
46.965068,152,463.537396
270.037147,208,463.639893
257.825975,219,464.42711
270.344228,260,464.551474
256.333184,200,464.649516
247.835043,199,464.745292
299.901547,247,464.876566
24.08407,181,465.708222
281.91152,189,465.800078
277.164475,179,465.886498
279.145467,257,466.078628
278.982672,193,466.283425
282.848664,177,466.97738
261.724722,237,467.091141
267.500239,231,467.201492
291.520687,212,467.303412
249.750645,223,468.053557
244.105102,192,468.147493
-7.623317,133,468.212162
259.921623,271,468.345308
298.374642,202,468.442671
284.305599,207,468.695342
238.700012,347,469.574696
249.736366,189,469.667252
46.424126,141,469.736814
280.583731,177,469.83904
286.728997,237,470.656412
276.858522,193,470.749141
298.932518,205,470.848854
254.027716,194,470.941384
260.738988,220,471.107716
257.370046,206,471.964109
226.862852,231,472.075967
273.951175,236,472.191942
265.031461,203,472.308637
268.424905,263,472.495197
272.098497,193,473.309881
281.01646,285,473.448639
253.193075,210,473.550077
259.662198,207,473.652824
272.172378,261,474.426258
270.72544,244,474.548501
284.840353,167,474.632604
279.294506,173,474.716567
283.166577,192,474.816751
252.570267,193,475.646033
281.871246,229,475.75702
265.191998,190,475.848771
18.321357,174,475.931502
259.2713,186,476.020515
236.148499,166,476.197557
27.703573,151,477.008415
264.209784,218,477.115891
247.01804,175,477.201333
266.125038,238,477.324388
12.625062,156,477.463168
269.146035,223,478.291889
279.95051,163,478.372595
246.389193,266,478.49964
262.99539,221,478.606401
218.486479,363,479.438264
293.774619,331,479.598887
270.439056,183,479.695743
256.003728,216,479.808417
261.71454,214,480.752236
277.114759,218,480.859506
122.581062,1000,482.140481
50.852413,121,482.201507
255.647593,234,482.315732
283.118561,233,482.428713
274.50343,200,482.536726
266.404755,169,483.258061
290.591805,244,483.37886
38.306011,146,483.449898
249.086658,233,483.564516
290.619343,270,484.634865
272.33737,173,484.722859
0.972448,136,484.789995
37.681071,124,484.853709
268.75857,191,484.960992
41.118884,141,485.040201
273.55981,173,485.216211
262.596222,163,485.922968
291.863205,239,486.040097
272.382062,258,486.166896
269.064826,185,486.258679
17.665248,164,486.377852
278.439073,222,487.197054
265.556475,176,487.286081
267.005384,217,487.39356
282.597839,179,487.482094
264.514366,201,487.623141
-0.819446,172,488.456212
303.909154,279,488.592956
36.084058,167,488.674766
273.634198,164,488.756733
291.974498,202,488.865129
58.63007,122,488.932993
285.803801,263,489.741072
277.331466,212,489.844564
41.498061,144,489.915095
233.157603,207,490.020993
285.991475,169,490.161167
257.654498,176,490.980044
256.798216,244,491.099048
264.45313,171,491.18373
272.614611,167,491.269478
15.882286,144,491.353474
267.774948,221,492.217328
32.147332,157,492.292474
12.555923,143,492.362686
265.27298,176,492.447165
274.40422,196,492.540589
282.599535,220,492.689673
21.326675,160,493.463698
283.235257,238,493.577161
277.699104,194,493.671147
131.051778,1000,494.925809
183.146492,384,495.161407
290.391276,236,496.009913
251.540008,222,496.117344
266.900301,204,496.213182
38.182032,151,496.286241
283.920665,159,496.366362
245.788007,200,496.480179
287.805914,243,497.334451
281.855419,197,497.429902
273.739352,188,497.521034
257.165692,193,497.634353
300.610904,214,497.788374
143.757449,1000,499.045278
285.484795,164,499.848471
133.253591,1000,501.096898
259.536008,211,501.199848
241.540574,178,501.286627
249.557442,167,501.366435
278.60735,243,501.545159
263.271044,222,502.366165
285.55909,200,502.476811
282.067345,271,502.611841
245.833766,189,502.709379
-23.051117,134,502.78392
251.863426,324,503.565094
266.966381,207,503.663963
259.093274,285,503.802515
261.522653,168,503.882752
272.954084,151,504.005711
277.303382,228,504.803229
259.857113,203,504.900839
9.451749,139,504.967946
193.719853,389,505.26045
283.938171,232,506.086792
17.484153,81,506.127525
38.710804,150,506.200076
-5.058498,216,506.306207
225.25088,256,506.489165
281.50984,210,507.325166
279.278619,179,507.411786
136.82406,1000,508.639502
247.423925,191,508.733179
255.352637,180,508.818915
268.082544,223,508.924594
268.560948,263,509.656018
280.956573,160,509.737513
158.144168,1000,510.956266
276.198985,276,511.10036
285.982764,198,511.204264
310.059144,248,511.356661
278.209369,192,512.215158
259.736623,172,512.298799
257.372462,202,512.397862
253.109382,191,512.49182
256.785695,331,512.717282
258.522422,171,513.57125
263.130629,206,513.669118
261.347619,221,513.778325
284.691845,262,513.922354
242.738764,261,514.794235
252.124719,187,514.886747
221.029732,935,516.187576
260.066534,185,516.27967
268.147666,200,516.377507
287.155059,235,516.548614
288.929893,234,516.758325
259.856988,190,517.489745
263.142751,207,517.590773
284.766315,232,517.717441
249.747988,208,517.822495
274.414683,212,517.938926
253.98941,364,518.778652
251.67258,211,518.881885
286.55142,200,518.980168
282.035316,214,519.139263
268.737822,222,520.022461
262.980062,217,520.127766
269.068594,199,520.223922
270.886349,198,520.414134
272.78563,245,520.638149
40.383486,135,521.346517
166.181421,1000,522.648145
259.732474,283,522.786917
283.831904,185,522.878977
284.833374,181,522.974066
34.204613,135,523.048099
268.932358,191,523.95941
250.07118,181,524.051371
260.681008,188,524.156953
289.906779,233,524.327452
265.694267,275,524.580468
258.431671,208,525.319449
283.089208,188,525.408992
269.226204,222,525.514869
274.892,184,525.605954
16.920042,211,525.750203
269.298614,178,526.553366
284.541976,201,526.649883
167.844334,403,526.845265
136.488132,1000,527.993432
248.811575,172,528.078429
283.966817,219,528.866471
272.748147,202,528.971791
269.02991,173,529.055262
145.890179,1000,530.3149
236.419015,198,530.411749
20.6883,112,530.4675
281.874799,190,530.572216
286.732015,180,531.454615
255.740251,187,531.548441
249.493586,208,531.653998
-14.678499,124,531.71457
266.560678,247,531.853953
282.218795,198,532.045932
284.55894,241,532.851501
242.403062,193,532.945527
268.079827,188,533.037317
279.132865,222,533.152006
245.998395,196,533.254319
268.97646,226,534.122445
253.433883,214,534.226581
236.376278,171,534.317931
274.280474,245,534.449415
277.442018,184,534.556446
278.591126,192,535.358755
260.900587,211,535.462953
269.988218,174,535.548345
252.255107,942,536.70406
269.138144,198,536.800454
286.31232,240,536.933526
277.908395,211,537.788399
264.526869,234,537.906459
272.488691,247,538.027824
248.202596,186,538.132425
258.216202,204,538.26681
278.481077,239,539.178303
259.951085,209,539.283148
262.880976,264,539.412619
-0.586469,158,539.499895
232.646713,168,539.590278
281.174902,249,540.4523
276.768913,193,540.548278
300.159988,270,540.686171
296.105359,235,540.860956
215.85655,433,541.820068
313.077747,282,541.958274
276.151243,230,542.080441
251.038734,189,542.989376
285.404685,199,543.088655
273.848011,203,543.187279
149.686191,1000,544.487716
279.650773,229,544.604589
9.666181,168,544.686409
275.347793,218,544.809172
268.201623,226,545.59231
267.787141,175,545.682205
33.705602,140,545.751239
284.633543,215,545.962463
34.270671,202,546.109012
280.586539,216,546.946106
277.751161,209,547.047811
238.228937,204,547.14974
266.841052,187,547.241873
247.355548,229,547.363648
263.946643,216,548.084983
284.410946,264,548.213733
250.654192,202,548.311881
65.67433,1000,549.609066
298.288714,249,549.837528
262.701636,213,550.649084
251.374543,191,550.741255
243.542234,205,550.838817
265.306555,232,550.950894
253.066607,197,551.044475
295.585975,240,551.861082
20.287932,169,551.942302
285.024233,255,552.063702
306.50817,251,552.184461
303.735799,237,552.360054
265.127781,214,553.25939
236.196972,216,553.370633
289.694251,226,553.487585
273.154433,240,553.619884
283.911512,212,554.561731
263.839943,212,554.66303
291.956735,193,554.757512
280.053905,230,554.891171
275.812957,238,555.055552
264.615397,212,555.850734
44.714859,169,555.933287
275.780308,231,556.04359
284.721781,214,556.146739
273.188586,227,556.262154
307.077898,235,557.031141
150.367594,1000,558.353492
274.956592,221,558.459066
286.609315,210,558.560795
258.442308,191,558.794228
55.046759,241,559.030753
305.398292,211,559.78134
162.804251,1000,561.001805
252.527546,289,561.141847
280.232844,262,561.268161
281.674427,198,561.421245
313.12662,261,562.286669
240.192994,207,562.388777
284.162176,238,562.514791
271.8954,218,562.631179
274.7298,196,562.748018
304.981238,239,563.569427
252.209637,225,563.681682
304.644667,223,563.790775
265.238746,165,563.878696
277.322343,232,564.78852
297.497163,226,564.906256
296.302695,242,565.021592
265.664603,208,565.128238
253.447507,165,565.215402
287.20495,192,566.021109
309.839909,259,566.148873
304.965997,210,566.252552
33.811335,95,566.299825
14.182255,131,566.363175
266.584534,220,566.532267
274.823123,193,567.322052
256.70216,198,567.420005
282.477443,231,567.5339
273.997092,210,567.64441
252.559167,202,567.752704
308.811378,266,568.570564
263.515173,189,568.661643
255.809211,199,568.759799
269.924742,228,568.887751
-8.226174,133,569.000225
261.525478,195,569.799775
262.870324,192,569.90294
278.179584,226,570.026495
270.149228,193,570.129572
58.683115,135,570.248582
284.08949,197,571.057614
301.797916,254,571.181308
266.493346,194,571.273948
282.494222,183,571.360989
317.725208,252,571.497318
310.493618,217,572.205838
301.802608,262,572.333946
268.435796,186,572.421713
284.425689,232,572.534555
295.405363,217,573.305547
181.804761,1000,573.890363
288.936175,226,574.610027
318.227637,194,574.705097
26.572441,164,574.787523
314.233434,197,574.883874
36.62217,161,574.967718
277.297051,194,575.791814
323.5078,202,575.889556
279.375734,213,575.991969
13.468118,112,576.045956
271.451031,181,576.137345
306.363546,230,576.995313
292.465037,238,577.114575
233.93803,176,577.202969
251.792159,187,577.296344
277.820389,201,577.447022
255.733841,178,577.557156
12.183631,128,578.336544
208.02279,353,578.51183
304.922896,276,578.644473
271.310719,179,578.780379
258.851324,182,579.5892
310.500962,207,579.689365
247.279843,179,579.774797
284.919321,165,579.85389
286.400613,199,579.95239
288.540993,233,580.742046
260.790549,194,580.845269
30.640977,137,580.914072
12.561671,114,580.972522
312.295132,209,581.077883
264.410704,196,581.224648
270.426537,190,582.112265
281.718796,255,582.234044
276.45169,219,582.338902
293.850516,268,582.487798
254.858729,179,582.586708
248.03858,184,583.381036
233.833573,183,583.473192
248.324165,193,583.565467
246.108454,180,583.654162
-65.368275,498,584.616187
272.256669,220,584.721429
267.428446,215,584.827505
123.533067,1000,586.071702
283.30159,174,586.242828
304.741411,224,586.422913
277.189686,167,587.195805
311.88025,229,587.306054
309.532928,203,587.405751
272.916256,278,587.542321
305.062361,202,587.678528
273.605868,166,588.374429
239.127226,188,588.464506
274.018227,194,588.556097
259.373489,211,588.657389
265.692542,198,588.756832
298.342474,232,589.596752
296.55372,197,589.691192
270.836215,189,589.785346
265.057489,227,589.936348
263.072534,215,590.066942
270.988738,210,590.895129
291.720459,244,591.012243
275.392693,189,591.104201
-15.622419,107,591.155517
287.191725,229,591.272881
309.961432,243,592.011496
243.641303,170,592.095184
252.736872,223,592.207722
266.576515,185,592.297248
274.652604,216,592.552562
279.842451,191,593.359926
289.952534,222,593.4677
253.554565,207,593.566034
297.970225,260,593.697987
280.298333,204,593.809415
269.800225,190,594.676851
288.40606,197,594.771497
262.149636,282,594.912589
273.170699,201,595.070395
282.039118,211,595.914964
291.199302,250,596.037653
268.794641,196,596.1334
258.178266,183,596.221175
250.564417,198,596.323535
254.246883,196,597.208967
35.538606,155,597.285824
269.221781,188,597.377676
200.297639,536,597.655654
287.977971,202,598.478093
-1.01845,149,598.549656
290.939956,170,598.632422
274.69677,262,598.760767
268.108647,195,598.917313
116.622056,1000,600.153701
258.918649,237,600.910994
274.246406,168,600.994557
279.515982,165,601.076135
274.983846,174,601.161893
269.857657,216,601.266442
20.132519,151,601.473397
257.012434,161,602.301559
294.91159,196,602.407191
26.176984,149,602.478929
274.766202,210,602.583533
288.975187,176,602.6802
285.266716,160,602.770583
120.059739,1000,604.050539
275.063777,304,604.986573
284.849826,161,605.066597
283.174974,200,605.162639
243.215225,194,605.318334
275.613126,152,605.411043
277.316683,190,606.299531
56.030951,124,606.360049
291.58668,223,606.468934
269.079365,203,606.568697
290.961222,255,606.711538
68.879237,161,607.52389
251.60905,198,607.619582
260.497201,206,607.720987
49.325724,162,607.801144
269.702998,217,607.936738
304.894716,209,608.089798
259.728667,161,608.86976
291.464015,225,608.979852
252.207757,157,609.05643
263.49688,187,609.148353
262.663391,185,609.252527
296.214004,242,610.101842
274.473292,211,610.206005
114.313561,1000,611.521469
303.169483,251,611.646372
272.843293,218,611.767065
288.264586,145,611.845536
295.421792,273,612.725893
271.580432,214,612.829317
249.74369,173,612.913878
298.67965,214,613.056268
271.440296,185,613.18097
306.167015,260,614.015768
258.950608,266,614.144862
241.797056,187,614.235784
278.737785,214,614.353368
249.181233,174,615.242904
303.749911,220,615.350897
249.189094,187,615.440601
290.007741,228,615.551599
261.860081,226,615.672498
19.147335,83,615.715855
275.659821,186,616.583893
34.082241,119,616.642045
283.279918,196,616.740504
240.31939,193,616.836217
258.340803,210,616.998262
310.464595,213,617.829632
281.270631,216,617.9353
316.6979,267,618.064861
300.599727,245,618.188709
276.530546,189,618.294217
280.361566,200,619.03155
268.402325,198,619.126006
276.768914,171,619.208444
286.983045,224,619.316686
166.23035,652,620.422171
298.06297,308,620.572006
290.047746,260,620.719853
255.031595,189,621.509892
274.832158,160,621.588457
285.61803,175,621.672752
71.375841,149,621.747171
276.833384,205,621.846792
161.124383,1000,623.229636
261.58987,164,623.323457
296.134122,249,624.183461
258.798012,191,624.279383
255.521186,164,624.360371
266.150505,167,624.439697
13.117647,94,624.484303
278.761654,228,624.606015
278.853187,231,625.313517
305.225892,230,625.423621
285.836952,165,625.505437
263.078667,223,625.61191
295.185713,243,626.408429
300.628665,220,626.59361
250.088911,189,626.686904
261.53445,172,626.768786
259.619253,238,626.906602
30.779373,98,626.960458
202.711775,954,628.233637
273.491997,197,629.031862
269.516984,205,629.130241
293.937657,157,629.206709
254.178351,185,629.296703
303.933667,238,629.417011
264.386789,220,630.177999
245.836506,202,630.276539
285.21309,202,630.375072
273.894627,204,630.473207
280.738836,203,630.687
229.090668,523,631.627942
295.121405,226,631.740817
277.251309,255,631.973362
293.234345,211,632.114624
204.25741,405,633.026461
261.091194,187,633.119176
273.865946,198,633.223337
271.545324,217,633.342791
315.706759,206,634.137242
302.717189,174,634.221569
281.532226,259,634.346065
281.658026,168,634.443961
253.457243,181,634.580453
300.133858,188,635.385668
251.650557,178,635.471211
269.456303,222,635.577849
271.752832,201,635.675275
280.709707,220,635.795006
281.183712,231,636.659244
278.622566,212,636.762444
270.475793,228,636.873001
305.056873,291,637.083008
270.411108,232,637.925759
140.204596,1000,639.180907
314.791825,197,639.277309
150.626154,1000,640.574565
300.89685,249,640.697735
299.267461,227,640.811007
285.569889,219,640.974988
295.864894,195,641.832154
303.591322,197,641.928188
303.075518,211,642.033382
302.307122,200,642.13974
304.561866,209,642.254025
275.915686,186,643.087083
280.179416,197,643.185406
305.315365,256,643.310131
266.472753,191,643.409048
302.835508,253,643.596856
312.190805,222,644.426306
284.909222,213,644.531363
307.84785,230,644.64443
277.578046,162,644.732919
295.592655,197,644.837746
260.940318,170,645.726814
320.672165,226,645.840639
260.966963,200,645.941527
51.69148,180,646.08966
278.91299,208,646.294206
275.102575,211,647.042525
292.812456,246,647.163571
295.019684,245,647.279376
258.683491,186,647.378808
268.306404,204,647.489411
289.765959,203,648.22401
55.24164,178,648.312876
255.659694,177,648.39997
280.231617,155,648.472516
294.771343,259,648.657239
255.122886,162,649.381722
309.572516,244,649.506086
286.393046,247,649.63074
9.414738,154,649.708842
301.795392,233,649.996596
297.545443,200,650.69144
289.526035,191,650.78354
278.137511,199,650.880336
270.435076,160,650.957339
283.642731,234,651.158561
277.273622,211,651.889301
271.174781,311,652.038187
277.865971,195,652.131093
283.764215,203,652.229808
304.791664,234,653.231776
243.05564,175,653.31592
308.017507,283,653.455862
10.998054,108,653.508818
283.560949,188,653.60942
313.373424,214,653.727411
288.154209,210,654.569134
253.24747,193,654.668552
281.849294,190,654.763885
240.587655,198,654.9227
292.384921,173,655.021846
292.195292,179,655.847775
291.665828,231,655.964227
262.455258,179,656.052242
295.411373,194,656.15006
301.147583,181,656.248869
256.24031,217,657.085787
57.378131,177,657.170346
55.59611,186,657.259762
306.628114,201,657.361612
305.528372,220,657.520938
303.261788,234,658.377357
55.044559,112,658.432659
314.436289,246,658.559189
303.204882,169,658.649732
268.147055,223,658.822555
309.588203,258,659.688564
237.635059,169,659.76974
286.017223,218,659.876733
266.861243,188,659.971373
274.63295,203,660.080231
276.335475,161,660.167551
282.303851,185,660.881762
272.261399,202,660.980191
260.327496,211,661.082073
283.813675,206,661.187999
278.840125,209,661.371851
304.845894,339,662.340372
288.017102,212,662.442866
292.001877,377,662.648219
39.293348,121,662.813486
314.661258,227,663.592911
283.472918,179,663.679174
281.815898,208,663.779208
-8.861064,105,663.830521
258.834701,176,663.924475
280.020181,196,664.756836
270.219313,192,664.852243
29.174699,154,664.927937
48.766315,142,664.997502
287.963695,248,665.134304
303.567949,206,665.245892
255.690418,189,666.093741
73.515505,174,666.187796
0.942957,122,666.249392
310.190941,212,666.362081
309.451886,237,666.491193
296.841246,179,667.317657
269.416576,184,667.407289
283.233096,215,667.514611
306.174124,186,667.607317
271.693223,187,667.710941
25.713358,118,667.819128
70.142728,129,668.655676
290.231398,199,668.753796
287.131009,174,668.838258
270.104315,207,668.941441
289.491876,245,669.079596
283.664033,241,669.93323
57.212967,154,670.006433
299.977272,228,670.120072
294.33582,225,670.228214
291.801601,225,670.396913
253.290003,205,671.241993
309.041066,245,671.361923
258.09889,170,671.445186
280.930512,249,671.580443
277.502234,194,671.694801
288.892694,161,672.486629
56.094443,123,672.547278
275.79152,169,672.630004
296.82153,150,672.704116
261.044744,187,672.796017
308.934765,214,672.961302
46.018725,151,673.810362
57.281808,171,673.893993
249.141118,184,673.985877
266.325953,215,674.093643
298.046092,169,674.187797
58.790953,146,674.271673
28.147782,119,675.063263
306.87317,382,675.253758
15.355489,120,675.314849
295.643912,240,675.431227
254.198407,182,675.581882
24.342746,115,676.424849
300.981524,195,676.521737
275.380344,196,676.61843
32.029991,159,676.700403
250.637732,187,676.877237
68.051352,116,676.948879
286.701101,270,677.835105
282.098716,230,677.953657
300.653573,174,678.042186
290.951991,216,678.166658
55.629802,125,678.239384
285.541615,182,679.812981
250.071587,197,679.966976
278.26401,208,680.123906
258.662447,182,680.264154
281.149276,238,680.453889
298.050635,227,681.473031
279.244928,201,681.58708
262.74574,197,681.712902
301.660975,207,681.934694
270.39792,168,682.026122
278.639962,200,682.904039
278.297132,208,683.017858
270.395092,273,683.166322
282.762661,208,683.330565
266.363149,214,683.554298
278.041646,289,684.356211
299.894312,221,684.467956
271.039535,159,684.546966
304.63897,177,684.639918
282.472499,211,684.768156
295.561634,202,685.658834
291.706099,227,685.774277
250.009454,185,685.867756
262.681677,179,686.021028
130.220469,1000,687.294625
277.579629,188,687.449545
277.250438,204,688.37004
252.47635,208,688.474174
238.797813,197,688.577223
247.392202,179,688.67805
276.97385,177,688.876919
288.056868,201,689.649755
271.410545,200,689.757829
-28.634375,101,689.808507
275.487483,204,689.909898
36.719827,113,689.970905
269.693719,178,690.11329
259.399265,206,690.969851
298.914819,226,691.081665
285.077579,232,691.199728
288.402084,190,691.317044
270.573127,207,691.436582
282.077603,219,692.270388
289.578819,240,692.39158
246.805867,217,692.500023
309.791228,213,692.607645
286.580763,197,692.757778
302.347275,244,693.625769
282.825954,193,693.722832
25.038723,102,693.774191
300.16474,283,693.922618
262.87742,158,694.012703
61.622197,171,694.841556
282.589756,219,694.954649
269.510607,226,695.074464
293.815404,170,695.177589
309.079438,186,695.322106
276.592977,216,696.146861
251.570486,170,696.234531
179.498773,493,696.48319
300.640042,236,696.648048
269.800826,154,697.403505
320.733038,228,697.555984
282.371066,164,697.645908
270.716229,168,697.732543
283.241421,188,697.855128
304.271341,223,698.824373
265.001189,202,698.933563
261.023049,184,699.031274
264.068832,181,699.154772
252.699426,202,699.305775
267.86921,168,699.496431
269.003661,205,700.288676
262.086156,182,700.380583
322.477585,255,700.506184
277.083767,182,700.605298
265.869004,169,700.69719
267.454989,163,701.53243
15.636363,116,701.591283
265.092801,199,701.68982
292.787228,277,701.837033
274.237961,182,701.988541
285.669999,211,702.888815
30.62839,128,702.953262
277.304426,239,703.071004
131.309231,1000,704.387253
270.217382,181,704.47883
274.141944,191,704.635377
300.193188,175,704.737809
272.255179,167,705.570083
300.98159,261,705.700775
21.906905,84,705.74375
273.216809,271,705.886245
28.840462,105,705.940023
294.281026,160,706.084712
262.281498,199,706.919054
275.484295,208,707.023003
280.052536,152,707.102862
287.371225,472,707.363688
265.430285,176,708.21446
264.374042,210,708.320301
118.737781,1000,709.674476
315.126891,282,709.818736
282.473073,157,709.901873
273.297963,161,709.994618
88.728542,1000,711.312352
296.988305,220,712.163514
274.136419,262,712.299681
297.293778,212,712.405625
294.067407,251,712.541602
306.971372,266,713.485059
286.843569,237,713.601884
270.67502,220,713.713438
253.399853,195,713.851898
281.486183,215,714.119732
117.340139,1000,715.409324
266.117805,178,716.307692
294.316155,245,716.43293
295.426899,242,716.55946
150.500258,1000,717.980611
249.3017,193,718.102534
296.53096,219,718.325236
47.519524,150,719.13514
286.834803,262,719.292837
296.855975,204,719.406063
312.364244,212,719.533611
296.167831,212,719.666056
294.47929,194,720.622167
293.128439,231,720.746598
282.546695,200,720.850791
251.544752,165,720.965748
97.367958,1000,722.387312
290.337444,180,722.498837
270.338236,187,722.69007
267.786625,186,723.511642
140.078927,1000,724.899036
273.419763,175,724.995383
292.568331,232,725.121935
307.826662,243,725.264588
309.300125,234,726.115516
274.865602,167,726.197359
273.6054,189,726.288377
115.363684,1000,727.470158
271.964138,257,727.595902
270.679764,317,727.767556
273.023299,197,728.626817
37.936879,120,728.687681
271.977731,159,728.768661
305.343081,227,728.8826
263.33469,173,729.068807
258.321793,200,729.182624
286.052546,217,730.005105
259.646985,153,730.104977
250.246712,166,730.195402
280.881587,272,730.443121
247.90957,192,730.645069
290.308641,248,731.570085
280.876668,210,731.674073
-14.4531,115,731.733056
276.501672,155,731.824577
29.444113,91,731.87406
316.411067,246,732.119227
265.778977,209,732.902065
280.059602,226,733.011389
269.803062,166,733.092019
268.448863,196,733.197769
322.809286,233,733.330721
299.708647,221,734.187704
269.2793,179,734.277171
264.470738,158,734.356804
290.818371,175,734.479732
257.85543,203,734.617144
302.688523,225,735.47266
265.772567,194,735.566829
295.134887,248,735.696225
268.732765,157,735.776059
272.111962,201,735.890136
289.447362,194,736.733753
252.516895,167,736.818871
265.147173,157,736.894258
269.378462,176,736.979243
282.869796,192,737.077875
259.223527,176,737.217208
286.328065,205,738.060811
270.0189,205,738.169275
297.838627,202,738.271695
277.673627,192,738.372024
14.28959,102,738.426356
275.847057,209,739.264134
253.948704,177,739.349766
300.464596,207,739.452126
249.970021,179,739.538569
285.713045,217,739.70551
60.525973,86,739.752125
312.389721,202,740.670163
317.141028,198,740.767745
259.018698,160,740.848962
278.60607,187,740.938846
274.539382,170,741.037835
29.57746,114,741.103645
263.915123,163,741.87798
297.791889,177,741.962547
15.152798,106,742.014992
273.370118,188,742.108405
13.822064,112,742.163045
288.365263,204,742.269785
290.51661,147,742.401707
284.673174,200,743.246899
291.529116,141,743.314142
43.998987,94,743.360968
252.321296,168,743.443111
272.126247,169,743.527207
38.032138,83,743.607867
268.077459,282,744.567986
272.731433,155,744.645343
274.951349,226,744.773973
293.689201,234,744.911617
292.872194,298,745.168205
-6.379361,118,745.943909
290.589153,301,746.107038
274.498896,206,746.215335
282.748623,172,746.355805
256.01733,177,746.462737
305.484972,228,747.316767
277.25823,212,747.429633
305.766844,265,747.571986
282.161796,157,747.652991
277.57246,182,747.759948
276.596323,184,748.630892
259.164663,165,748.712407
285.993163,231,748.830745
303.099093,240,748.99286
262.35765,189,749.109077
273.835808,176,749.939357
284.890093,188,750.046592
242.642004,190,750.145757
257.509313,163,750.227206
264.067932,211,750.339517
287.479214,147,750.421469
256.871571,163,751.292017
303.848381,234,751.408299
55.572106,147,751.481742
15.439479,99,751.530439
273.865035,175,751.629715
312.37108,191,751.741721
291.444414,178,752.613644
251.328184,178,752.702596
267.716399,193,752.800266
278.356709,182,752.891457
304.186097,238,753.072355
10.340086,110,753.135229
39.268121,124,753.920992
305.716994,211,754.026691
261.012925,190,754.120817
296.788399,256,754.266613
315.523963,202,754.42497
326.488818,227,755.295284
274.096896,162,755.376095
269.755384,217,755.483334
263.811085,195,755.587034
52.512122,86,755.636709
270.86993,195,755.747309
264.630788,166,756.592669
267.088063,198,756.692557
-9.289394,131,756.758096
295.522691,171,756.845075
286.616627,196,757.006992
20.66862,110,757.070621
287.216597,179,757.907328
279.549913,197,758.007751
256.635765,193,758.102605
317.390237,235,758.223823
289.522557,162,758.318632
47.323737,136,759.140306
251.068791,151,759.214657
285.842392,212,759.319066
308.046462,216,759.42607
69.268036,170,759.560439
304.577417,210,759.689957
-7.801202,117,760.459631
166.763563,1000,761.665531
48.157965,85,761.709937
40.144454,96,761.758662
263.245317,197,761.858472
277.049417,221,761.973293
300.624308,200,762.133012
262.744903,196,762.972971
272.433957,184,763.065078
279.097902,161,763.146601
285.028048,151,763.220944
269.667209,225,763.331684
255.181952,190,763.437372
285.188557,200,764.213061
303.216723,189,764.308755
267.580612,175,764.400561
267.500672,180,764.497792
243.148827,188,764.666763
267.20799,184,765.603471
60.27858,90,765.653093
260.80956,174,765.74362
25.53673,107,765.801665
272.763955,197,765.90707
281.182541,190,766.021572
281.833146,196,766.144422
302.142315,229,767.073312
-8.374364,102,767.126046
24.131109,85,767.171561
7.289578,106,767.227331
63.409203,168,767.315728
309.705049,229,767.502859
30.460779,92,767.553116
273.361186,206,768.405658
283.393913,163,768.488399
294.391318,195,768.58745
30.446642,115,768.646435
269.538348,188,768.742925
17.777177,114,768.809046
290.87192,233,769.668725
286.732667,238,769.787177
283.210246,146,769.859216
253.79916,190,769.95551
162.823441,1000,771.246575
35.177825,85,771.298282
280.207885,216,771.467027
281.622822,205,772.310716
272.940243,173,772.396259
156.225929,1000,773.752275
261.798767,199,773.851977
310.556135,211,774.019851
283.035352,192,774.229579
246.122855,183,775.06092
265.612711,208,775.17113
312.510828,195,775.27311
266.788794,174,775.365145
298.115244,215,775.490489
275.994685,193,776.383418
289.236459,220,776.495555
244.962646,169,776.578883
269.959133,198,776.676686
268.373839,190,776.804428
253.390227,199,776.967792
289.378933,211,777.837247
276.090244,176,777.927383
291.263926,171,778.013569
228.671293,310,778.178266
251.226623,166,778.272452
268.185781,210,779.146836
311.152022,188,779.241995
255.828857,180,779.332282
-35.309518,118,779.407635
133.441577,1000,780.736179
260.552872,180,780.877422
285.450838,224,781.731534
262.894334,204,781.833664
61.284203,145,781.905553
284.876708,189,782.001398
70.314434,104,782.052899
246.778883,182,782.144593
292.936434,180,782.911211
264.135967,222,783.022944
314.195993,260,783.150833
287.391524,211,783.253897
263.262511,202,783.417299
276.851133,172,784.397521
298.570052,208,784.510546
256.988156,192,784.627073
268.663507,238,784.776034
296.830112,236,785.012191
300.555643,250,785.843694
283.520179,211,785.953393
290.956911,134,786.027533
286.55028,226,786.189024
259.356346,169,786.304427
58.990815,101,786.460395
275.443186,192,787.264458
279.234697,189,787.359058
249.1008,188,787.452158
299.362063,217,787.573891
272.674136,220,787.699043
266.391668,189,788.543726
73.955351,103,788.598995
294.978074,223,788.711391
268.225178,156,788.79175
272.491676,204,788.961793
301.689702,234,789.83789
292.050805,311,789.994452
295.064607,160,790.074366
289.80868,211,790.182497
269.158054,200,790.342925
275.06211,184,791.199263
138.377107,1000,792.508714
289.954745,212,792.617667
59.963354,156,792.69598
273.885293,203,792.798327
244.451936,178,792.896825
289.245075,212,793.066532
280.196649,171,793.860275
9.990767,112,793.922214
318.145941,290,794.081191
245.098728,172,794.197099
274.070502,181,794.314697
271.542953,191,795.125651
285.634825,220,795.243839
269.228683,184,795.339103
264.92456,190,795.436102
283.788523,161,795.519151
305.366207,198,796.467159
305.392467,244,796.59029
283.875505,160,796.673949
